1423003,107111,107112,air_attack,1423000,9;5,1423002,2,0,2,10,5|60080368;7|60080368,285768,1600026|20,930108,600,53003,80,2000,Great Scientist,#ffffff,10,,1,
1423004,107111,107112,air_attack,1423000,9;5,1423003,2,0,3,10,5|9731190;7|9731190,300056,1600026|20,930108,900,53003,80,3000,Great Scientist,#ffffff,10,,1,
1423005,107111,107112,air_attack,1423000,9;5,1423004,2,0,4,10,5|14596785;7|14596785,315058,1600026|20,930108,1200,53003,80,4000,Great Scientist,#ffffff,10,,1,
1423006,107111,107112,air_attack,1423000,9;5,1423005,2,0,5,10,5|21895178;7|21895178,330810,1600026|50,930108,1500,53003,80,5000,Great Scientist,#ffffff,10,,1,
1423007,107111,107112,air_attack,1423000,9;5,1423006,2,0,6,10,5|30653249;7|30653249,347350,1600026|50,930108,1800,53003,80,6000,Great Scientist,#ffffff,10,,1,
1423008,107111,107112,air_attack,1423000,9;5,1423007,2,0,7,10,5|42914549;7|42914549,364717,1600026|50,930108,2100,53003,80,7000,Great Scientist,#ffffff,10,,1,
1423009,107111,107112,air_attack,1423000,9;5,1423008,2,0,8,10,5|42914549;7|42914549,382952,1600026|50,930108,2400,53003,80,8000,Great Scientist,#ffffff,10,,1,
1423010,107111,107112,air_attack,1423000,9;5,1423009,2,0,9,10,5|42914549;7|42914549,402099,1600026|150,930108,2700,53003,80,9000,Great Scientist,#ffffff,10,,1,
1423011,107111,107112,air_attack,1423000,9;5,1423010,2,0,10,10,5|0;7|0,0,,930108,3000,53003,80,10000,Great Scientist,#ffffff,10,,1,
1424001,107113,107114,air_hp,1424000,10;5,1423011,2,0,0,10,5|30653249;7|30653249,259200,1600026|20,930505,0,53003,80,0,Great Scientist,#ffffff,10,,1,
1424002,107113,107114,air_hp,1424000,10;5,1424001,2,0,1,10,5|42914549;7|42914549,272160,1600026|20,930505,300,53003,80,1000,Great Scientist,#ffffff,10,,1,
1424003,107113,107114,air_hp,1424000,10;5,1424002,2,0,2,10,5|60080368;7|60080368,285768,1600026|20,930505,600,53003,80,2000,Great Scientist,#ffffff,10,,1,
1424004,107113,107114,air_hp,1424000,10;5,1424003,2,0,3,10,5|9731190;7|9731190,300056,1600026|20,930505,900,53003,80,3000,Great Scientist,#ffffff,10,,1,
1424005,107113,107114,air_hp,1424000,10;5,1424004,2,0,4,10,5|14596785;7|14596785,315058,1600026|20,930505,1200,53003,80,4000,Great Scientist,#ffffff,10,,1,
1424006,107113,107114,air_hp,1424000,10;5,1424005,2,0,5,10,5|21895178;7|21895178,330810,1600026|50,930505,1500,53003,80,5000,Great Scientist,#ffffff,10,,1,
1424007,107113,107114,air_hp,1424000,10;5,1424006,2,0,6,10,5|30653249;7|30653249,347350,1600026|50,930505,1800,53003,80,6000,Great Scientist,#ffffff,10,,1,
1424008,107113,107114,air_hp,1424000,10;5,1424007,2,0,7,10,5|42914549;7|42914549,364717,1600026|50,930505,2100,53003,80,7000,Great Scientist,#ffffff,10,,1,
1424009,107113,107114,air_hp,1424000,10;5,1424008,2,0,8,10,5|42914549;7|42914549,382952,1600026|50,930505,2400,53003,80,8000,Great Scientist,#ffffff,10,,1,
1424010,107113,107114,air_hp,1424000,10;5,1424009,2,0,9,10,5|42914549;7|42914549,402099,1600026|150,930505,2700,53003,80,9000,Great Scientist,#ffffff,10,,1,
1424011,107113,107114,air_hp,1424000,10;5,1424010,2,0,10,10,5|0;7|0,0,,930505,3000,53003,80,10000,Great Scientist,#ffffff,10,,1,
3100001,Garage II,Allows you to build the second Garage,career_new_garage,3100000,1;1,0,3,0,0,1,1|15000000000000000000000000000000;5|25000000;7|25000000,86400,,1101056,0,0,60,0,,,,,3,
3100002,Garage II,Allows you to build the second Garage,career_new_garage,3100000,1;1,3100001,3,0,1,1,5|0;7|0,0,,1101056,1,0,60,1000,,,,,3,
3200001,Dock II,Allows you to build the second Dock,career_new_shipyard,3200000,1;3,0,3,0,0,1,1|15000000000000000000000000000000;5|25000000;7|25000000,86400,,1101057,0,0,60,0,,,,,3,
3200002,Dock II,Allows you to build the second Dock,career_new_shipyard,3200000,1;3,3200001,3,0,1,1,5|0;7|0,0,,1101057,1,0,60,1000,,,,,3,
3300001,Airport II,Allows you to build the second Airport,career_new_airport,3300000,1;5,0,3,0,0,1,1|15000000000000000000000000000000;5|25000000;7|25000000,86400,,1101058,0,0,60,0,,,,,3,
3300002,Airport II,Allows you to build the second Airport,career_new_airport,3300000,1;5,3300001,3,0,1,1,5|0;7|0,0,,1101058,1,0,60,1000,,,,,3,
3400001,Expansion of the repair factory,Repair slot +1,hospital_lattice,3400000,2;2,0,3,0,0,20,1|1500000000000000000000000000000;5|2500000;7|2500000,8640,,1101059,0,0,80,0,,,,,3,
3400002,Expansion of the repair factory,Repair slot +1,hospital_lattice,3400000,2;2,3400001,3,0,1,20,1|1500000000000000000000000000000;5|2500000;7|2500000,8640,,1101059,1,0,80,1000,,,,,3,
3400003,Expansion of the repair factory,Repair slot +1,hospital_lattice,3400000,2;2,3400002,3,0,2,20,1|1500000000000000000000000000000;5|2500000;7|2500000,8640,,1101059,2,0,80,1000,,,,,3,
3400004,Expansion of the repair factory,Repair slot +1,hospital_lattice,3400000,2;2,3400003,3,0,3,20,1|1500000000000000000000000000000;5|2500000;7|2500000,8640,,1101059,3,0,80,1000,,,,,3,
3400005,Expansion of the repair factory,Repair slot +1,hospital_lattice,3400000,2;2,3400004,3,0,4,20,1|1500000000000000000000000000000;5|2500000;7|2500000,8640,,1101059,4,0,80,1000,,,,,3,
3400006,Expansion of the repair factory,Repair slot +1,hospital_lattice,3400000,2;2,3400005,3,0,5,20,1|1500000000000000000000000000000;5|2500000;7|2500000,8640,,1101059,5,0,80,1000,,,,,3,
3400007,Expansion of the repair factory,Repair slot +1,hospital_lattice,3400000,2;2,3400006,3,0,6,20,1|1500000000000000000000000000000;5|2500000;7|2500000,8640,,1101059,6,0,80,1000,,,,,3,
3400008,Expansion of the repair factory,Repair slot +1,hospital_lattice,3400000,2;2,3400007,3,0,7,20,1|1500000000000000000000000000000;5|2500000;7|2500000,8640,,1101059,7,0,80,1000,,,,,3,
3400009,Expansion of the repair factory,Repair slot +1,hospital_lattice,3400000,2;2,3400008,3,0,8,20,1|1500000000000000000000000000000;5|2500000;7|2500000,8640,,1101059,8,0,80,1000,,,,,3,
3400010,Expansion of the repair factory,Repair slot +1,hospital_lattice,3400000,2;2,3400009,3,0,9,20,1|1500000000000000000000000000000;5|2500000;7|2500000,8640,,1101059,9,0,80,1000,,,,,3,
3400011,Expansion of the repair factory,Repair slot +1,hospital_lattice,3400000,2;2,3400010,3,0,10,20,1|1500000000000000000000000000000;5|2500000;7|2500000,8640,,1101059,10,0,80,1000,,,,,3,
3400012,Expansion of the repair factory,Repair slot +1,hospital_lattice,3400000,2;2,3400011,3,0,11,20,1|1500000000000000000000000000000;5|2500000;7|2500000,8640,,1101059,11,0,80,1000,,,,,3,
3400013,Expansion of the repair factory,Repair slot +1,hospital_lattice,3400000,2;2,3400012,3,0,12,20,1|1500000000000000000000000000000;5|2500000;7|2500000,8640,,1101059,12,0,80,1000,,,,,3,
3400014,Expansion of the repair factory,Repair slot +1,hospital_lattice,3400000,2;2,3400013,3,0,13,20,1|1500000000000000000000000000000;5|2500000;7|2500000,8640,,1101059,13,0,80,1000,,,,,3,
3400015,Expansion of the repair factory,Repair slot +1,hospital_lattice,3400000,2;2,3400014,3,0,14,20,1|1500000000000000000000000000000;5|2500000;7|2500000,8640,,1101059,14,0,80,1000,,,,,3,
3400016,Expansion of the repair factory,Repair slot +1,hospital_lattice,3400000,2;2,3400015,3,0,15,20,1|1500000000000000000000000000000;5|2500000;7|2500000,8640,,1101059,15,0,80,1000,,,,,3,
3400017,Expansion of the repair factory,Repair slot +1,hospital_lattice,3400000,2;2,3400016,3,0,16,20,1|1500000000000000000000000000000;5|2500000;7|2500000,8640,,1101059,16,0,80,1000,,,,,3,
3400018,Expansion of the repair factory,Repair slot +1,hospital_lattice,3400000,2;2,3400017,3,0,17,20,1|1500000000000000000000000000000;5|2500000;7|2500000,8640,,1101059,17,0,80,1000,,,,,3,
3400019,Expansion of the repair factory,Repair slot +1,hospital_lattice,3400000,2;2,3400018,3,0,18,20,1|1500000000000000000000000000000;5|2500000;7|2500000,8640,,1101059,18,0,80,1000,,,,,3,
3400020,Expansion of the repair factory,Repair slot +1,hospital_lattice,3400000,2;2,3400019,3,0,19,20,1|1500000000000000000000000000000;5|2500000;7|2500000,8640,,1101059,19,0,80,1000,,,,,3,
3400021,Expansion of the repair factory,Repair slot +1,hospital_lattice,3400000,2;2,3400020,3,0,20,20,5|0;7|0,0,,1101059,20,0,80,1000,,,,,3,
3500001,Increase battle round cap,Maximum battle rounds +1,career_battlemaster_004,3500000,2;4,0,3,0,0,15,1|2307692307692310000000000000000;5|3846154;7|3846154,13292,,1201003,0,0,80,1000,,,,,3,
3500002,Increase battle round cap,Maximum battle rounds +1,career_battlemaster_004,3500000,2;4,3500001,3,0,1,15,1|2307692307692310000000000000000;5|3846154;7|3846154,13292,,1201003,1,0,80,1000,,,,,3,
3500003,Increase battle round cap,Maximum battle rounds +1,career_battlemaster_004,3500000,2;4,3500002,3,0,2,15,1|2307692307692310000000000000000;5|3846154;7|3846154,13292,,1201003,2,0,80,1000,,,,,3,
3500004,Increase battle round cap,Maximum battle rounds +1,career_battlemaster_004,3500000,2;4,3500003,3,0,3,15,1|2307692307692310000000000000000;5|3846154;7|3846154,13292,,1201003,3,0,80,1000,,,,,3,
3500005,Increase battle round cap,Maximum battle rounds +1,career_battlemaster_004,3500000,2;4,3500004,3,0,4,15,1|2307692307692310000000000000000;5|3846154;7|3846154,13292,,1201003,4,0,80,1000,,,,,3,
3500006,Increase battle round cap,Maximum battle rounds +1,career_battlemaster_004,3500000,2;4,3500005,3,0,5,15,1|2307692307692310000000000000000;5|3846154;7|3846154,13292,,1201003,5,0,80,1000,,,,,3,
3500007,Increase battle round cap,Maximum battle rounds +1,career_battlemaster_004,3500000,2;4,3500006,3,0,6,15,1|2307692307692310000000000000000;5|3846154;7|3846154,13292,,1201003,6,0,80,1000,,,,,3,
3500008,Increase battle round cap,Maximum battle rounds +1,career_battlemaster_004,3500000,2;4,3500007,3,0,7,15,1|2307692307692310000000000000000;5|3846154;7|3846154,13292,,1201003,7,0,80,1000,,,,,3,
3500009,Increase battle round cap,Maximum battle rounds +1,career_battlemaster_004,3500000,2;4,3500008,3,0,8,15,1|2307692307692310000000000000000;5|3846154;7|3846154,13292,,1201003,8,0,80,1000,,,,,3,
3500010,Increase battle round cap,Maximum battle rounds +1,career_battlemaster_004,3500000,2;4,3500009,3,0,9,15,1|2307692307692310000000000000000;5|3846154;7|3846154,13292,,1201003,9,0,80,1000,,,,,3,
3500011,Increase battle round cap,Maximum battle rounds +1,career_battlemaster_004,3500000,2;4,3500010,3,0,10,15,1|2307692307692310000000000000000;5|3846154;7|3846154,13292,,1201003,10,0,80,1000,,,,,3,
3500012,Increase battle round cap,Maximum battle rounds +1,career_battlemaster_004,3500000,2;4,3500011,3,0,11,15,1|2307692307692310000000000000000;5|3846154;7|3846154,13292,,1201003,11,0,80,1000,,,,,3,
3500013,Increase battle round cap,Maximum battle rounds +1,career_battlemaster_004,3500000,2;4,3500012,3,0,12,15,1|2307692307692310000000000000000;5|3846154;7|3846154,13292,,1201003,12,0,80,1000,,,,,3,
3500014,Increase battle round cap,Maximum battle rounds +1,career_battlemaster_004,3500000,2;4,3500013,3,0,13,15,1|2307692307692310000000000000000;5|3846154;7|3846154,13292,,1201003,13,0,80,1000,,,,,3,
3500015,Increase battle round cap,Maximum battle rounds +1,career_battlemaster_004,3500000,2;4,3500014,3,0,14,15,1|2307692307692310000000000000000;5|3846154;7|3846154,13292,,1201003,14,0,80,1000,,,,,3,
3500016,Increase battle round cap,Maximum battle rounds +1,career_battlemaster_004,3500000,2;4,3500015,3,0,15,15,5|0;7|0,0,,1201003,15,0,80,1000,,,,,3,
1425001,E-Missile Production,Crafts Electro Missiles in Craft Center,magnetic_missile,1425000,5;5,1409006,2,1,0,1,5|30653249;7|30653249,943359,1600026|50,15001,0,53003,70,0,Great Scientist,#ffffff,7,,1,buff_building_science
1425002,E-Missile Production,Crafts Electro Missiles in Craft Center,magnetic_missile,1425000,5;5,1425001,2,1,1,1,5|0;7|0,0,,15001,1,53003,70,1000,Great Scientist,#ffffff,7,,1,buff_building_science
