id,area,level,boss,coin,experience,expedition_coin,packid,packidnew,pack_limitlevel,hero,hero_level,hero_star,hero_skil,hero_talent,unit,access,battle_buff,hero_skill,reward,bigreward,item_obtain,fullitem_obtain,item_obtain_new,fullitem_obtain_new,item_obtain_level,item_obtain_show,fullitem_obtain_show,monster_hp,monster_power,background_image,unit_model,hero_full,enemyattack_correction,selfattack_correction,enemyhp_correction
218,10,8,,0.0,0.0,7.0,,,,307|305|304,120|120|120,5|5|5,0|20312|5;1|21119|7;2|21122|7;3|21116|7;4|20116|7;0|20309|5;1|21119|7;2|21122|7;3|21116|7;4|20116|7;0|20308|5;1|21119|7;2|21122|7;3|21116|7;4|20116|7,5|6500;6|6500;7|6500;8|6500;5|6500;6|6500;7|6500;8|6500;5|6500;6|6500;7|6500;8|6500,30080|18;30080|18;30080|18;30080|18;30080|18;30080|18;30080|18;30080|18;30080|17,301|0|403379;301|1|403479;301|2|400110;301|3|400210;301|4|400510;301|5|403510;301|6|403610,930100|52000;930000|58000;1001001|6600;1101040|7100;1131009|1800;990202|300,0|20312|5;1|21119|7;2|21122|7;3|21116|7;4|20116|7;0|20309|5;1|21119|7;2|21122|7;3|21116|7;4|20116|7;0|20308|5;1|21119|7;2|21122|7;3|21116|7;4|20116|7,9092013,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,3250000.0,2925000.0,1|4|6;2|5;3|6|0,130096|130097|130098,100,1.0,1.0,1.0
219,10,9,,0.0,0.0,7.0,,,,109|114|115,120|120|120,5|5|5,0|20315|5;1|21117|7;2|21120|7;3|21116|7;4|20116|7;0|20626|5;1|21117|7;2|21120|7;3|21116|7;4|20116|7;0|0|0;1|21117|7;2|21120|7;3|21116|7;4|20116|7,1|6500;2|6500;7|6500;8|6500;1|6500;2|6500;7|6500;8|6500;1|6500;2|6500;7|6500;8|6500,10080|19;10080|18;10080|18;10080|18;10080|18;10080|18;10080|18;10080|18;10080|18,101|0|402979;101|1|403079;101|2|400110;101|3|400210;101|4|400510;101|5|403510;101|6|403610,930100|53000;930000|58000;1001001|6800;1101040|7300;1131009|1800;990202|300,0|20315|5;1|21117|7;2|21120|7;3|21116|7;4|20116|7;0|20626|5;1|21117|7;2|21120|7;3|21116|7;4|20116|7;0|0|0;1|21117|7;2|21120|7;3|21116|7;4|20116|7,9092013,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,3250000.0,2925000.0,1|4|6;2|5;3|6|0,130089|130090|130091,100,1.0,1.0,1.0
220,10,10,,0.0,0.0,7.0,,,,1209|204|211,120|120|120,5|5|5,0|20613|5;1|21118|7;2|21121|7;3|21116|7;4|20116|7;0|20304|5;1|21118|7;2|21121|7;3|21116|7;4|20116|7;0|20620|5;1|21118|7;2|21121|7;3|21116|7;4|20116|7,3|7000;4|7000;7|7000;8|7000;3|7000;4|7000;7|7000;8|7000;3|7000;4|7000;7|7000;8|7000,20080|19;20080|19;20080|19;20080|18;20080|18;20080|18;20080|18;20080|18;20080|18,201|0|403180;201|1|403280;201|2|400110;201|3|400210;201|4|400510;201|5|403510;201|6|403610,930100|59000;930000|71000;1001001|6800;1101040|7300;1131009|1800;990202|300,0|20613|5;1|21118|7;2|21121|7;3|21116|7;4|20116|7;0|20304|5;1|21118|7;2|21121|7;3|21116|7;4|20116|7;0|20620|5;1|21118|7;2|21121|7;3|21116|7;4|20116|7,9092013,9092122,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,3250000.0,2925000.0,1|4|6;2|5;3|6|0,130068|130069|130070,100,1.0,1.0,1.0
221,10,11,,0.0,0.0,7.0,,,,306|307|310,120|120|120,5|5|5,0|20310|5;1|21119|7;2|21122|7;3|21116|7;4|20116|7;0|20312|5;1|21119|7;2|21122|7;3|21116|7;4|20116|7;0|20621|5;1|21119|7;2|21122|7;3|21116|7;4|20116|7,5|7000;6|7000;7|7000;8|7000;5|7000;6|7000;7|7000;8|7000;5|7000;6|7000;7|7000;8|7000,30080|19;30080|18;30080|18;30080|18;30080|18;30080|18;30080|18;30080|18;30080|18,301|0|403380;301|1|403480;301|2|400110;301|3|400210;301|4|400510;301|5|403510;301|6|403610,930100|59000;930000|72000;1001001|7000;1101040|7500;1131009|1800;990202|400,0|20310|5;1|21119|7;2|21122|7;3|21116|7;4|20116|7;0|20312|5;1|21119|7;2|21122|7;3|21116|7;4|20116|7;0|20621|5;1|21119|7;2|21122|7;3|21116|7;4|20116|7,9092013,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,3250000.0,2925000.0,1|4|6;2|5;3|6|0,130096|130097|130098,100,1.0,1.0,1.0
222,10,12,,0.0,0.0,7.0,,,,104|105|106,120|120|120,5|5|5,0|20301|5;1|21117|7;2|21120|7;3|21116|7;4|20116|7;0|20302|5;1|21117|7;2|21120|7;3|21116|7;4|20116|7;0|20303|5;1|21117|7;2|21120|7;3|21116|7;4|20116|7,1|7000;2|7000;7|7000;8|7000;1|7000;2|7000;7|7000;8|7000;1|7000;2|7000;7|7000;8|7000,10080|19;10080|18;10080|18;10080|18;10080|18;10080|18;10080|18;10080|18;10080|18,101|0|402981;101|1|403081;101|2|400110;101|3|400210;101|4|400510;101|5|403510;101|6|403610,930100|59000;930000|72000;1001001|7000;1101040|7500;1131009|1800;990202|400,0|20301|5;1|21117|7;2|21120|7;3|21116|7;4|20116|7;0|20302|5;1|21117|7;2|21120|7;3|21116|7;4|20116|7;0|20303|5;1|21117|7;2|21120|7;3|21116|7;4|20116|7,9092013,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,3250000.0,2925000.0,1|4|6;2|5;3|6|0,130089|130090|130091,100,1.0,1.0,1.0
223,10,13,,0.0,0.0,7.0,,,,214|208|212,120|120|120,5|5|5,0|20633|5;1|21118|7;2|21121|7;3|21116|7;4|20116|7;0|20313|5;1|21118|7;2|21121|7;3|21116|7;4|20116|7;0|20624|5;1|21118|7;2|21121|7;3|21116|7;4|20116|7,3|7000;4|7000;7|7000;8|7000;3|7000;4|7000;7|7000;8|7000;3|7000;4|7000;7|7000;8|7000,20080|19;20080|18;20080|18;20080|18;20080|18;20080|18;20080|18;20080|18;20080|18,201|0|403181;201|1|403281;201|2|400110;201|3|400210;201|4|400510;201|5|403510;201|6|403610,930100|59000;930000|72000;1001001|7200;1101040|7700;1131009|1800;990202|400,0|20633|5;1|21118|7;2|21121|7;3|21116|7;4|20116|7;0|20313|5;1|21118|7;2|21121|7;3|21116|7;4|20116|7;0|20624|5;1|21118|7;2|21121|7;3|21116|7;4|20116|7,9092013,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,3250000.0,2925000.0,1|4|6;2|5;3|6|0,130068|130069|130070,100,1.0,1.0,1.0
224,10,14,,0.0,0.0,7.0,,,,309|308|304,120|120|120,5|5|5,0|0|0;1|21119|7;2|21122|7;3|21116|7;4|20116|7;0|20314|6;1|21119|7;2|21122|7;3|21116|7;4|20116|7;0|20308|6;1|21119|7;2|21122|7;3|21116|7;4|20116|7,5|7000;6|7000;7|7000;8|7000;5|7000;6|7000;7|7000;8|7000;5|7000;6|7000;7|7000;8|7000,30080|19;30080|18;30080|18;30080|18;30080|18;30080|18;30080|18;30080|18;30080|18,301|0|403382;301|1|403482;301|2|400110;301|3|400210;301|4|400510;301|5|403510;301|6|403610,930100|59000;930000|72000;1001001|7200;1101040|7700;1131009|1800;990202|400,0|0|0;1|21119|7;2|21122|7;3|21116|7;4|20116|7;0|20314|6;1|21119|7;2|21122|7;3|21116|7;4|20116|7;0|20308|6;1|21119|7;2|21122|7;3|21116|7;4|20116|7,9092013,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,3250000.0,2925000.0,1|4|6;2|5;3|6|0,130096|130097|130098,100,1.0,1.0,1.0
225,10,15,,0.0,0.0,7.0,,,,108|110|112,120|120|120,5|5|5,0|20311|6;1|21117|8;2|21120|8;3|21116|8;4|20116|8;0|20617|6;1|21117|8;2|21120|8;3|21116|8;4|20116|8;0|20623|6;1|21117|8;2|21120|8;3|21116|8;4|20116|8,1|7500;2|7500;7|7500;8|7500;1|7500;2|7500;7|7500;8|7500;1|7500;2|7500;7|7500;8|7500,10080|20;10080|19;10080|19;10080|19;10080|19;10080|19;10080|19;10080|19;10080|19,101|0|402982;101|1|403082;101|2|400110;101|3|400210;101|4|400510;101|5|403510;101|6|403610,930100|60000;930000|72000;1001001|7400;1101040|7900;1131009|1800;990202|400,0|20311|6;1|21117|8;2|21120|8;3|21116|8;4|20116|8;0|20617|6;1|21117|8;2|21120|8;3|21116|8;4|20116|8;0|20623|6;1|21117|8;2|21120|8;3|21116|8;4|20116|8,9092013,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,3250000.0,2925000.0,1|4|6;2|5;3|6|0,130089|130090|130091,100,1.0,1.0,1.0
226,10,16,,0.0,0.0,7.0,,,,204|212|207,120|120|120,5|5|5,0|20304|6;1|21118|8;2|21121|8;3|21116|8;4|20116|8;0|20624|6;1|21118|8;2|21121|8;3|21116|8;4|20116|8;0|20307|6;1|21118|8;2|21121|8;3|21116|8;4|20116|8,3|7500;4|7500;7|7500;8|7500;3|7500;4|7500;7|7500;8|7500;3|7500;4|7500;7|7500;8|7500,20080|20;20080|19;20080|19;20080|19;20080|19;20080|19;20080|19;20080|19;20080|19,201|0|403183;201|1|403283;201|2|400110;201|3|400210;201|4|400510;201|5|403510;201|6|403610,930100|60000;930000|73000;1001001|7400;1101040|7900;1131009|1800;990202|500,0|20304|6;1|21118|8;2|21121|8;3|21116|8;4|20116|8;0|20624|6;1|21118|8;2|21121|8;3|21116|8;4|20116|8;0|20307|6;1|21118|8;2|21121|8;3|21116|8;4|20116|8,9092013,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,3250000.0,2925000.0,1|4|6;2|5;3|6|0,130068|130069|130070,100,1.0,1.0,1.0
227,10,17,,0.0,0.0,7.0,,,,313|305|306,120|120|120,5|5|5,0|20629|6;1|21119|8;2|21122|8;3|21116|8;4|20116|8;0|20309|6;1|21119|8;2|21122|8;3|21116|8;4|20116|8;0|20310|6;1|21119|8;2|21122|8;3|21116|8;4|20116|8,5|7500;6|7500;7|7500;8|7500;5|7500;6|7500;7|7500;8|7500;5|7500;6|7500;7|7500;8|7500,30080|20;30080|19;30080|19;30080|19;30080|19;30080|19;30080|19;30080|19;30080|19,301|0|403383;301|1|403483;301|2|400110;301|3|400210;301|4|400510;301|5|403510;301|6|403610,930100|60000;930000|73000;1001001|7600;1101040|8100;1131009|1800;990202|500,0|20629|6;1|21119|8;2|21122|8;3|21116|8;4|20116|8;0|20309|6;1|21119|8;2|21122|8;3|21116|8;4|20116|8;0|20310|6;1|21119|8;2|21122|8;3|21116|8;4|20116|8,9092013,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,3250000.0,2925000.0,1|4|6;2|5;3|6|0,130096|130097|130098,100,1.0,1.0,1.0
228,10,18,,0.0,0.0,7.0,,,,105|109|115,120|120|120,5|5|5,0|20302|6;1|21117|8;2|21120|8;3|21116|8;4|20116|8;0|20315|6;1|21117|8;2|21120|8;3|21116|8;4|20116|8;0|0|0;1|21117|8;2|21120|8;3|21116|8;4|20116|8,1|7500;2|7500;7|7500;8|7500;1|7500;2|7500;7|7500;8|7500;1|7500;2|7500;7|7500;8|7500,10080|20;10080|19;10080|19;10080|19;10080|19;10080|19;10080|19;10080|19;10080|19,101|0|402984;101|1|403084;101|2|400110;101|3|400210;101|4|400510;101|5|403510;101|6|403610,930100|60000;930000|73000;1001001|7600;1101040|8100;1131009|1800;990202|500,0|20302|6;1|21117|8;2|21120|8;3|21116|8;4|20116|8;0|20315|6;1|21117|8;2|21120|8;3|21116|8;4|20116|8;0|0|0;1|21117|8;2|21120|8;3|21116|8;4|20116|8,9092013,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,2750000.0,2475000.0,1|4|6;2|5;3|6|0,130096|130097|130098,100,1.0,1.0,1.0
229,10,19,,0.0,0.0,7.0,,,,213|207|204,120|120|120,5|5|5,0|20628|6;1|21118|8;2|21121|8;3|21116|8;4|20116|8;0|20307|6;1|21118|8;2|21121|8;3|21116|8;4|20116|8;0|20304|6;1|21118|8;2|21121|8;3|21116|8;4|20116|8,3|7500;4|7500;7|7500;8|7500;3|7500;4|7500;7|7500;8|7500;3|7500;4|7500;7|7500;8|7500,20080|20;20080|19;20080|19;20080|19;20080|19;20080|19;20080|19;20080|19;20080|19,201|0|403184;201|1|403284;201|2|400110;201|3|400210;201|4|400510;201|5|403510;201|6|403610,930100|60000;930000|73000;1001001|7800;1101040|8300;1131009|1800;990202|500,0|20628|6;1|21118|8;2|21121|8;3|21116|8;4|20116|8;0|20307|6;1|21118|8;2|21121|8;3|21116|8;4|20116|8;0|20304|6;1|21118|8;2|21121|8;3|21116|8;4|20116|8,9092013,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,2750000.0,2475000.0,1|4|6;2|5;3|6|0,130089|130090|130091,100,1.0,1.0,1.0
230,10,20,,0.0,0.0,7.0,,,,306|304|313,120|120|120,5|5|5,0|20310|6;1|21119|8;2|21122|8;3|21116|8;4|20116|8;0|20308|6;1|21119|8;2|21122|8;3|21116|8;4|20116|8;0|20629|6;1|21119|8;2|21122|8;3|21116|8;4|20116|8,5|8000;6|8000;7|8000;8|8000;5|8000;6|8000;7|8000;8|8000;5|8000;6|8000;7|8000;8|8000,30080|20;30080|20;30080|20;30080|19;30080|19;30080|19;30080|19;30080|19;30080|19,301|0|403385;301|1|403485;301|2|400110;301|3|400210;301|4|400510;301|5|403510;301|6|403610,930100|71000;930000|88000;1001001|7800;1101040|8300;1131009|2800;990202|500,0|20310|6;1|21119|8;2|21122|8;3|21116|8;4|20116|8;0|20308|6;1|21119|8;2|21122|8;3|21116|8;4|20116|8;0|20629|6;1|21119|8;2|21122|8;3|21116|8;4|20116|8,9092013,9092123,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,1750000.0,1575000.0,1|4|6;2|5;3|6|0,130096|130097|130098,100,1.0,1.0,1.0
231,10,21,,0.0,0.0,7.0,,,,109|115|108,120|120|120,5|5|5,0|20315|6;1|21117|8;2|21120|8;3|21116|8;4|20116|8;0|0|0;1|21117|8;2|21120|8;3|21116|8;4|20116|8;0|20311|6;1|21117|8;2|21120|8;3|21116|8;4|20116|8,1|8000;2|8000;7|8000;8|8000;1|8000;2|8000;7|8000;8|8000;1|8000;2|8000;7|8000;8|8000,10080|20;10080|20;10080|20;10080|19;10080|19;10080|19;10080|19;10080|19;10080|19,101|0|402985;101|1|403085;101|2|400110;101|3|400210;101|4|400510;101|5|403510;101|6|403610,930100|72000;930000|88000;1001001|8000;1101040|9500;1131009|2800;990202|600,0|20315|6;1|21117|8;2|21120|8;3|21116|8;4|20116|8;0|0|0;1|21117|8;2|21120|8;3|21116|8;4|20116|8;0|20311|6;1|21117|8;2|21120|8;3|21116|8;4|20116|8,9092013,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,1750000.0,1575000.0,1|4|6;2|5;3|6|0,130089|130090|130091,100,1.0,1.0,1.0
232,10,22,,0.0,0.0,7.0,,,,211|206|1209,120|120|120,5|5|5,0|20620|6;1|21118|8;2|21121|8;3|21116|8;4|20116|8;0|20306|6;1|21118|8;2|21121|8;3|21116|8;4|20116|8;0|20613|6;1|21118|8;2|21121|8;3|21116|8;4|20116|8,3|8000;4|8000;7|8000;8|8000;3|8000;4|8000;7|8000;8|8000;3|8000;4|8000;7|8000;8|8000,20080|20;20080|20;20080|20;20080|19;20080|19;20080|19;20080|19;20080|19;20080|19,201|0|403186;201|1|403286;201|2|400110;201|3|400210;201|4|400510;201|5|403510;201|6|403610,930100|72000;930000|89000;1001001|8000;1101040|9500;1131009|2800;990202|600,0|20620|6;1|21118|8;2|21121|8;3|21116|8;4|20116|8;0|20306|6;1|21118|8;2|21121|8;3|21116|8;4|20116|8;0|20613|6;1|21118|8;2|21121|8;3|21116|8;4|20116|8,9092013,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,1750000.0,1575000.0,1|4|6;2|5;3|6|0,130068|130069|130070,100,1.0,1.0,1.0
233,10,23,,0.0,0.0,7.0,,,,305|307|308,120|120|120,5|5|5,0|20309|6;1|21119|8;2|21122|8;3|21116|8;4|20116|8;0|20312|6;1|21119|8;2|21122|8;3|21116|8;4|20116|8;0|20314|6;1|21119|8;2|21122|8;3|21116|8;4|20116|8,5|8000;6|8000;7|8000;8|8000;5|8000;6|8000;7|8000;8|8000;5|8000;6|8000;7|8000;8|8000,30080|20;30080|20;30080|20;30080|19;30080|19;30080|19;30080|19;30080|19;30080|19,301|0|403386;301|1|403486;301|2|400110;301|3|400210;301|4|400510;301|5|403510;301|6|403610,930100|73000;930000|89000;1001001|8000;1101040|9500;1131009|2800;990202|700,0|20309|6;1|21119|8;2|21122|8;3|21116|8;4|20116|8;0|20312|6;1|21119|8;2|21122|8;3|21116|8;4|20116|8;0|20314|6;1|21119|8;2|21122|8;3|21116|8;4|20116|8,9092013,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,2000000.0,1800000.0,1|4|6;2|5;3|6|0,130096|130097|130098,100,1.0,1.0,1.0
234,10,24,,0.0,0.0,7.0,,,,114|106|112,120|120|120,5|5|5,0|20626|7;1|21117|8;2|21120|8;3|21116|8;4|20116|8;0|20303|7;1|21117|8;2|21120|8;3|21116|8;4|20116|8;0|20623|7;1|21117|8;2|21120|8;3|21116|8;4|20116|8,1|8000;2|8000;7|8000;8|8000;1|8000;2|8000;7|8000;8|8000;1|8000;2|8000;7|8000;8|8000,10080|20;10080|20;10080|20;10080|19;10080|19;10080|19;10080|19;10080|19;10080|19,101|0|402987;101|1|403087;101|2|400110;101|3|400210;101|4|400510;101|5|403510;101|6|403610,930100|73000;930000|90000;1001001|8200;1101040|9500;1131009|2800;990202|700,0|20626|7;1|21117|8;2|21120|8;3|21116|8;4|20116|8;0|20303|7;1|21117|8;2|21120|8;3|21116|8;4|20116|8;0|20623|7;1|21117|8;2|21120|8;3|21116|8;4|20116|8,9092013,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,2000000.0,1800000.0,1|4|6;2|5;3|6|0,130089|130090|130091,100,1.0,1.0,1.0
235,10,25,,0.0,0.0,7.0,,,,211|213|204,120|120|120,5|5|5,0|20620|7;1|21118|8;2|21121|8;3|21116|8;4|20116|8;0|20628|7;1|21118|8;2|21121|8;3|21116|8;4|20116|8;0|20304|7;1|21118|8;2|21121|8;3|21116|8;4|20116|8,3|8500;4|8500;7|8500;8|8500;3|8500;4|8500;7|8500;8|8500;3|8500;4|8500;7|8500;8|8500,20080|20;20080|20;20080|20;20080|19;20080|19;20080|19;20080|19;20080|19;20080|19,201|0|403187;201|1|403287;201|2|400110;201|3|400210;201|4|400510;201|5|403510;201|6|403610,930100|74000;930000|90000;1001001|8200;1101040|9500;1131009|2800;990202|800,0|20620|7;1|21118|8;2|21121|8;3|21116|8;4|20116|8;0|20628|7;1|21118|8;2|21121|8;3|21116|8;4|20116|8;0|20304|7;1|21118|8;2|21121|8;3|21116|8;4|20116|8,9092013,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,3250000.0,2925000.0,1|4|6;2|5;3|6|0,130068|130069|130070,100,1.0,1.0,1.0
236,10,26,,0.0,0.0,7.0,,,,310|309|304,120|120|120,5|5|5,0|20621|7;1|21119|8;2|21122|8;3|21116|8;4|20116|8;0|0|0;1|21119|8;2|21122|8;3|21116|8;4|20116|8;0|20308|7;1|21119|8;2|21122|8;3|21116|8;4|20116|8,5|8500;6|8500;7|8500;8|8500;5|8500;6|8500;7|8500;8|8500;5|8500;6|8500;7|8500;8|8500,30080|20;30080|20;30080|20;30080|19;30080|19;30080|19;30080|19;30080|19;30080|19,301|0|403388;301|1|403488;301|2|400110;301|3|400210;301|4|400510;301|5|403510;301|6|403610,930100|74000;930000|91000;1001001|8400;1101040|9500;1131009|2800;990202|800,0|20621|7;1|21119|8;2|21122|8;3|21116|8;4|20116|8;0|0|0;1|21119|8;2|21122|8;3|21116|8;4|20116|8;0|20308|7;1|21119|8;2|21122|8;3|21116|8;4|20116|8,9092013,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,2375000.0,2137500.0,1|4|6;2|5;3|6|0,130068|130069|130070,100,1.0,1.0,1.0
237,10,27,,0.0,0.0,7.0,,,,105|108|110,120|120|120,5|5|5,0|20302|7;1|21117|8;2|21120|8;3|21116|8;4|20116|8;0|20311|7;1|21117|8;2|21120|8;3|21116|8;4|20116|8;0|20617|7;1|21117|8;2|21120|8;3|21116|8;4|20116|8,1|8500;2|8500;7|8500;8|8500;1|8500;2|8500;7|8500;8|8500;1|8500;2|8500;7|8500;8|8500,10080|20;10080|20;10080|20;10080|19;10080|19;10080|19;10080|19;10080|19;10080|19,101|0|402988;101|1|403088;101|2|400110;101|3|400210;101|4|400510;101|5|403510;101|6|403610,930100|75000;930000|91000;1001001|8400;1101040|9500;1131009|2800;990202|900,0|20302|7;1|21117|8;2|21120|8;3|21116|8;4|20116|8;0|20311|7;1|21117|8;2|21120|8;3|21116|8;4|20116|8;0|20617|7;1|21117|8;2|21120|8;3|21116|8;4|20116|8,9092013,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,2375000.0,2137500.0,1|4|6;2|5;3|6|0,130096|130097|130098,100,1.0,1.0,1.0
238,10,28,,0.0,0.0,7.0,,,,207|212|1209,120|120|120,5|5|5,0|20307|7;1|21118|8;2|21121|8;3|21116|8;4|20116|8;0|20624|7;1|21118|8;2|21121|8;3|21116|8;4|20116|8;0|20613|7;1|21118|8;2|21121|8;3|21116|8;4|20116|8,3|8500;4|8500;7|8500;8|8500;3|8500;4|8500;7|8500;8|8500;3|8500;4|8500;7|8500;8|8500,20080|20;20080|20;20080|20;20080|19;20080|19;20080|19;20080|19;20080|19;20080|19,201|0|403189;201|1|403289;201|2|400110;201|3|400210;201|4|400510;201|5|403510;201|6|403610,930100|75000;930000|92000;1001001|8500;1101040|9500;1131009|2800;990202|900,0|20307|7;1|21118|8;2|21121|8;3|21116|8;4|20116|8;0|20624|7;1|21118|8;2|21121|8;3|21116|8;4|20116|8;0|20613|7;1|21118|8;2|21121|8;3|21116|8;4|20116|8,9092013,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,2750000.0,2475000.0,1|4|6;2|5;3|6|0,130089|130090|130091,100,1.0,1.0,1.0
239,10,29,,0.0,0.0,7.0,,,,305|307|306,120|120|120,5|5|5,0|20309|7;1|21119|8;2|21122|8;3|21116|8;4|20116|8;0|20312|7;1|21119|8;2|21122|8;3|21116|8;4|20116|8;0|20310|7;1|21119|8;2|21122|8;3|21116|8;4|20116|8,5|8500;6|8500;7|8500;8|8500;5|8500;6|8500;7|8500;8|8500;5|8500;6|8500;7|8500;8|8500,30080|20;30080|20;30080|20;30080|19;30080|19;30080|19;30080|19;30080|19;30080|19,301|0|403389;301|1|403489;301|2|400110;301|3|400210;301|4|400510;301|5|403510;301|6|403610,930100|76000;930000|92000;1001001|8500;1101040|9500;1131009|2800;990202|1000,0|20309|7;1|21119|8;2|21122|8;3|21116|8;4|20116|8;0|20312|7;1|21119|8;2|21122|8;3|21116|8;4|20116|8;0|20310|7;1|21119|8;2|21122|8;3|21116|8;4|20116|8,9092013,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,2750000.0,2475000.0,1|4|6;2|5;3|6|0,130068|130069|130070,100,1.0,1.0,1.0
240,10,30,,0.0,0.0,7.0,,,,106|108|114,120|120|120,5|5|5,0|20303|7;1|21117|9;2|21120|9;3|21116|9;4|20116|9;0|20311|7;1|21117|9;2|21120|9;3|21116|9;4|20116|9;0|20626|7;1|21117|9;2|21120|9;3|21116|9;4|20116|9,1|9000;2|9000;7|9000;8|9000;1|9000;2|9000;7|9000;8|9000;1|9000;2|9000;7|9000;8|9000,10080|21;10080|21;10080|21;10080|21;10080|21;10080|20;10080|20;10080|20;10080|20,101|0|402990;101|1|403090;101|2|400110;101|3|400210;101|4|400510;101|5|403510;101|6|403610,930100|88000;930000|113000;1001001|9100;1101040|10100;1131009|2800;990202|1000,0|20303|7;1|21117|9;2|21120|9;3|21116|9;4|20116|9;0|20311|7;1|21117|9;2|21120|9;3|21116|9;4|20116|9;0|20626|7;1|21117|9;2|21120|9;3|21116|9;4|20116|9,9092013,9092124,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,3250000.0,2925000.0,1|4|6;2|5;3|6|0,130068|130069|130070,100,1.0,1.0,1.0
