id,name,desc,model_id,new_model_id,new_model_key,type,level,max_level,quality,power,boss_power,power_new,score,width,height,defense_width,defense_height,point_type,upgrade_coin,building_id,load,speed,load_coin,attack_interval,interval_random,attack_speed,boss,key_name,model_id_app,revise,attack_skill,transfer_type,special_attribute,special_para_1,special_para_2,new_name,new_model,new_app_model,monster_type,orign_model,pro_model,kvk_score,army_skill,hero_fixed_hp_para,cab_score,repair_cost,repair_time,csb_score,siege_value,army_type_hospital
104034,Common Guard – Holes,105427,1300024,,,301,34,100,1,690000.0,695520000000.0,251689060827.0,6442450944.0,2,2,4,4,1,0.0,105034,64000,10000,5529600000000.0,1000,50,1000,0,34,310034,1.0,3,,4,25,,,320034,320034,1,1300024,,,,,,,,,,0
104035,Common Guard – Holes,105427,1300025,,,301,35,100,1,970000.0,1047600000000.0,528547027737.0,12884901888.0,2,2,4,4,1,0.0,105035,65000,10000,8524800000000.0,1000,50,1000,0,35,310035,1.0,3,,4,25,,,320035,320035,1,1300025,,,,,,,,,,0
104036,Common Guard – Holes,105427,1300026,,,301,36,100,1,1360000.0,1468800000000.0,1109948758248.0,25769803776.0,2,2,4,4,1,0.0,105036,66000,10000,15564799999200.0,1000,50,1000,0,36,310036,1.0,3,,4,25,,,320036,320036,1,1300026,,,,,,,,,,0
104037,Common Guard – Holes,105427,1300027,,,301,37,100,1,1900000.0,2188800000000.0,2330892392321.0,51539607552.0,2,2,4,4,1,0.0,105037,67000,10000,29952000000000.0,1000,50,1000,0,37,310037,1.0,3,,4,25,,,320037,320037,1,1300027,,,,,,,,,,0
104038,Common Guard – Holes,105427,1300028,,,301,38,100,1,2700000.0,3110400000000.0,4894874023874.0,103079215104.0,2,2,4,4,1,0.0,105038,68000,10000,51199999999200.0,1000,50,1000,0,38,310038,1.0,3,,4,25,,,320038,320038,1,1300028,,,,,,,,,,0
104039,Common Guard – Holes,105427,1300029,,,301,39,100,1,3800000.0,4651200000000.0,10279235450135.0,206158430208.0,2,2,4,4,1,0.0,105039,69000,10000,94464000000000.0,1000,50,1000,0,39,310039,1.0,3,,4,25,,,320039,320039,1,1300029,,,,,,,,,,0
104040,Common Guard – Holes,105427,1300030,,,301,40,100,1,5300000.0,6487200000000.0,21586394445284.0,412316860416.0,2,2,4,4,1,0.0,105040,70000,10000,147456000000000.0,1000,50,1000,0,40,310040,1.0,3,,4,25,,,320040,320040,1,1300030,,,,,,,,,,0
104041,Common Guard – Holes,105427,1300021,,,301,41,100,1,6200000.0,8035200000000.0,45331428335096.0,824633720832.0,2,2,4,4,1,0.0,105041,71000,10000,424594285714300.0,1000,50,1000,0,41,310041,1.0,3,,4,30,,,320041,320041,1,1300021,,,,,,,,,,0
104042,Common Guard – Holes,105427,1300022,,,301,42,100,1,7300000.0,9460800000000.0,95195999503702.0,1649267441664.0,2,2,4,4,1,0.0,105042,72000,10000,724114285714300.0,1000,50,1000,0,42,310042,1.0,3,,4,30,,,320042,320042,1,1300022,,,,,,,,,,0
104043,Common Guard – Holes,105427,1300023,,,301,43,100,1,8500000.0,11628000000000.0,199911598957774.0,3298534883328.0,2,2,4,4,1,0.0,105043,73000,10000,1333028571428600.0,1000,50,1000,0,43,310043,1.0,3,,4,30,,,320043,320043,1,1300023,,,,,,,,,,0
104044,Common Guard – Holes,105427,1300024,,,301,44,100,1,9900000.0,13543200000000.0,419814357811325.0,6597069766656.0,2,2,4,4,1,0.0,105044,74000,10000,2422491428571400.0,1000,50,1000,0,44,310044,1.0,3,,4,30,,,320044,320044,1,1300024,,,,,,,,,,0
104045,Common Guard – Holes,105427,1300025,,,301,45,100,1,11600000.0,16704000000000.0,881610151403782.0,13194139533312.0,2,2,4,4,1,0.0,105045,75000,10000,5414400000000000.0,1000,50,1000,0,45,310045,1.0,3,,4,30,,,320045,320045,1,1300025,,,,,,,,,,0
104046,Common Guard – Holes,105427,1300026,,,301,46,100,1,14000000.0,20160000000000.0,1851381317947940.0,26388279066624.0,2,2,4,4,1,0.0,105046,76000,10000,1.3824e+16,1000,50,1000,0,46,310046,1.0,3,,4,30,,,320046,320046,1,1300026,,,,,,,,,,0
104047,Common Guard – Holes,105427,1300027,,,301,47,100,1,16000000.0,24192000000000.0,3887900767690670.0,52776558133248.0,2,2,4,4,1,0.0,105047,77000,10000,2.54016e+16,1000,50,1000,0,47,310047,1.0,3,,4,30,,,320047,320047,1,1300027,,,,,,,,,,0
104048,Common Guard – Holes,105427,1300028,,,301,48,100,1,19000000.0,28728000000000.0,8164591612150410.0,105553116266496.0,2,2,4,4,1,0.0,105048,78000,10000,4.608e+16,1000,50,1000,0,48,310048,1.0,3,,4,30,,,320048,320048,1,1300028,,,,,,,,,,0
104049,Common Guard – Holes,105427,1300029,,,301,49,100,1,22000000.0,34848000000000.0,1.71456423855159e+16,211106232532992.0,2,2,4,4,1,0.0,105049,79000,10000,8.8128e+16,1000,50,1000,0,49,310049,1.0,3,,4,30,,,320049,320049,1,1300029,,,,,,,,,,0
104050,Common Guard – Holes,105427,1300030,,,301,50,100,1,26000000.0,64584000000000.0,3.60058490095834e+16,422212465065984.0,2,2,4,4,1,0.0,105050,80000,10000,1.59744e+17,1000,50,1000,0,50,310050,1.0,3,,4,30,,,320050,320050,1,1300030,,,,,,,,,,0
104051,Common Guard – Holes,105427,1300021,,,301,51,100,1,30000000.0,77760000000000.0,7.56122829201251e+16,844424930131968.0,2,2,4,4,1,0.0,105051,81000,10000,3.25632e+17,1000,50,1000,0,51,310051,1.0,3,,4,35,,,320051,320051,1,1300021,,,,,,,,,,0
104052,Common Guard – Holes,105427,1300022,,,301,52,100,1,35000000.0,94500000000000.0,1.58785794132263e+17,1688849860263940.0,2,2,4,4,1,0.0,105052,82000,10000,5.5296e+17,1000,50,1000,0,52,310052,1.0,3,,4,35,,,320052,320052,1,1300022,,,,,,,,,,0
104053,Common Guard – Holes,105427,1300023,,,301,53,100,1,41000000.0,115128000000000.0,3.33450167677752e+17,3377699720527870.0,2,2,4,4,1,0.0,105053,83000,10000,1.1264e+18,1000,50,1000,0,53,310053,1.0,3,,4,35,,,320053,320053,1,1300023,,,,,,,,,,0
104054,Common Guard – Holes,105427,1300024,,,301,54,100,1,48000000.0,139968000000000.0,7.00245352123279e+17,6755399441055740.0,2,2,4,4,1,0.0,105054,84000,10000,2.29376e+18,1000,50,1000,0,54,310054,1.0,3,,4,35,,,320054,320054,1,1300024,,,,,,,,,,0
104055,Common Guard – Holes,105427,1300025,,,301,55,100,1,56000000.0,169344000000000.0,1.47051523945889e+18,1.35107988821115e+16,2,2,4,4,1,0.0,105055,85000,10000,4.66944e+18,1000,50,1000,0,55,310055,1.0,3,,4,35,,,320055,320055,1,1300025,,,,,,,,,,0
104056,Common Guard – Holes,105427,1300026,,,301,56,100,1,66000000.0,206712000000000.0,3.08808200286367e+18,2.7021597764223e+16,2,2,4,4,1,0.0,105056,86000,10000,8.9088e+18,1000,50,1000,0,56,310056,1.0,3,,4,35,,,320056,320056,1,1300026,,,,,,,,,,0
104057,Common Guard – Holes,105427,1300027,,,301,57,100,1,77000000.0,249480000000000.0,6.48497220601371e+18,5.4043195528446e+16,2,2,4,4,1,0.0,105057,87000,10000,1.81248e+19,1000,50,1000,0,57,310057,1.0,3,,4,35,,,320057,320057,1,1300027,,,,,,,,,,0
104058,Common Guard – Holes,105427,1300028,,,301,58,100,1,90000000.0,301320000000000.0,1.36184416326288e+19,1.08086391056892e+17,2,2,4,4,1,0.0,105058,88000,10000,3.6864e+19,1000,50,1000,0,58,310058,1.0,3,,4,35,,,320058,320058,1,1300028,,,,,,,,,,0
104059,Common Guard – Holes,105427,1300029,,,301,59,100,1,105000000.0,351540000000000.0,2.85987274285205e+19,2.16172782113784e+17,2,2,4,4,1,0.0,105059,89000,10000,6.2464e+19,1000,50,1000,0,59,310059,1.0,3,,4,35,,,320059,320059,1,1300029,,,,,,,,,,0
104060,Common Guard – Holes,105427,1300030,,,301,60,100,1,120000000.0,535680000000000.0,6.00573275998931e+19,4.32345564227568e+17,2,2,4,4,1,0.0,105060,90000,10000,1.26976e+20,1000,50,1000,0,60,310060,1.0,3,,4,35,,,320060,320060,1,1300030,,,,,,,,,,0
104061,Common Guard – Holes,105427,1300021,,,301,61,100,1,140000000.0,624960000000000.0,1.26120387959776e+20,8.64691128455135e+17,2,2,4,4,1,0.0,105061,91000,10000,2.58048e+20,1000,50,1000,0,61,310061,1.0,3,,4,40,,,320061,320061,1,1300021,,,,,,,,,,0
104062,Common Guard – Holes,105427,1300022,,,301,62,100,1,160000000.0,714240000000000.0,2.6485281471553e+20,1.72938225691027e+18,2,2,4,4,1,0.0,105062,92000,10000,5.24288e+20,1000,50,1000,0,62,310062,1.0,3,,4,40,,,320062,320062,1,1300022,,,,,,,,,,0
104063,Common Guard – Holes,105427,1300023,,,301,63,100,1,190000000.0,848160000000000.0,5.56190910902613e+20,3.45876451382054e+18,2,2,4,4,1,0.0,105063,93000,10000,9.984e+20,1000,50,1000,0,63,310063,1.0,3,,4,40,,,320063,320063,1,1300023,,,,,,,,,,0
104064,Common Guard – Holes,105427,1300024,,,301,64,100,1,220000000.0,982080000000000.0,1.16800091289549e+21,6.91752902764108e+18,2,2,4,4,1,0.0,105064,94000,10000,2.02752e+21,1000,50,1000,0,64,310064,1.0,3,,4,40,,,320064,320064,1,1300024,,,,,,,,,,0
104065,Common Guard – Holes,105427,1300025,,,301,65,100,1,260000000.0,1160640000000000.0,2.45280191708053e+21,1.38350580552822e+19,2,2,4,4,1,0.0,105065,95000,10000,4.11648e+21,1000,50,1000,0,65,310065,1.0,3,,4,40,,,320065,320065,1,1300025,,,,,,,,,,0
104066,Common Guard – Holes,105427,1300026,,,301,66,100,1,300000000.0,1339200000000000.0,5.15088402586911e+21,2.76701161105643e+19,2,2,4,4,1,0.0,105066,96000,10000,6.9632e+21,1000,50,1000,0,66,310066,1.0,3,,4,40,,,320066,320066,1,1300026,,,,,,,,,,0
104067,Common Guard – Holes,105427,1300027,,,301,67,100,1,350000000.0,1562400000000000.0,1.08168564543251e+22,5.53402322211287e+19,2,2,4,4,1,0.0,105067,97000,10000,1.41312e+22,1000,50,1000,0,67,310067,1.0,3,,4,40,,,320067,320067,1,1300027,,,,,,,,,,0
104068,Common Guard – Holes,105427,1300028,,,301,68,100,1,410000000.0,1830240000000000.0,2.27153985540827e+22,1.10680464442257e+20,2,2,4,4,1,0.0,105068,98000,10000,2.8672e+22,1000,50,1000,0,68,310068,1.0,3,,4,40,,,320068,320068,1,1300028,,,,,,,,,,0
104069,Common Guard – Holes,105427,1300029,,,301,69,100,1,480000000.0,2142720000000000.0,4.77023369635737e+22,2.21360928884515e+20,2,2,4,4,1,0.0,105069,99000,10000,5.81632e+22,1000,50,1000,0,69,310069,1.0,3,,4,40,,,320069,320069,1,1300029,,,,,,,,,,0
104070,Common Guard – Holes,105427,1300030,,,301,70,100,1,560000000.0,2499840000000000.0,1.00174907623505e+23,4.42721857769029e+20,2,2,4,4,1,0.0,105070,100000,10000,1.10592e+23,1000,50,1000,0,70,310070,1.0,3,,4,40,,,320070,320070,1,1300030,,,,,,,,,,0
104071,Common Guard – Holes,105427,1300021,,,301,71,100,1,660000000.0,2946240000000000.0,2.10367306009361e+23,8.85443715538058e+20,2,2,4,4,1,0.0,105071,101000,10000,2.24256e+23,1000,50,1000,0,71,310071,1.0,3,,4,45,,,320071,320071,1,1300021,,,,,,,,,,0
104072,Common Guard – Holes,105427,1300022,,,301,72,100,1,770000000.0,3437280000000000.0,4.41771342619658e+23,1.77088743107612e+21,2,2,4,4,1,0.0,105072,102000,10000,4.54656e+23,1000,50,1000,0,72,310072,1.0,3,,4,45,,,320072,320072,1,1300022,,,,,,,,,,0
104073,Common Guard – Holes,105427,1300023,,,301,73,100,1,900000000.0,4017600000000000.0,9.27719819501282e+23,3.54177486215223e+21,2,2,4,4,1,0.0,105073,103000,10000,7.68e+23,1000,50,1000,0,73,310073,1.0,3,,4,45,,,320073,320073,1,1300023,,,,,,,,,,0
104074,Common Guard – Holes,105427,1300024,,,301,74,100,1,1050000000.0,4687200000000000.0,1.94821162095269e+24,7.08354972430447e+21,2,2,4,4,1,0.0,105074,104000,10000,1.55648e+24,1000,50,1000,0,74,310074,1.0,3,,4,45,,,320074,320074,1,1300024,,,,,,,,,,0
104075,Common Guard – Holes,105427,1300025,,,301,75,100,1,1200000000.0,5356800000000000.0,4.09124440400065e+24,1.41670994486089e+22,2,2,4,4,1,0.0,105075,105000,10000,3.15392e+24,1000,50,1000,0,75,310075,1.0,3,,4,45,,,320075,320075,1,1300025,,,,,,,,,,0
104076,Common Guard – Holes,105427,1300026,,,301,76,100,1,1400000000.0,6249600000000000.0,8.59161324840137e+24,2.83341988972179e+22,2,2,4,4,1,0.0,105076,106000,10000,6.38976e+24,1000,50,1000,0,76,310076,1.0,3,,4,45,,,320076,320076,1,1300026,,,,,,,,,,0
104077,Common Guard – Holes,105427,1300027,,,301,77,100,1,1600000000.0,7142400000000000.0,1.80423878216429e+25,5.66683977944357e+22,2,2,4,4,1,0.0,105077,107000,10000,1.21344e+25,1000,50,1000,0,77,310077,1.0,3,,4,45,,,320077,320077,1,1300027,,,,,,,,,,0
104078,Common Guard – Holes,105427,1300028,,,301,78,100,1,1900000000.0,8481600000000000.0,3.78890144254501e+25,1.13336795588871e+23,2,2,4,4,1,0.0,105078,108000,10000,2.4576e+25,1000,50,1000,0,78,310078,1.0,3,,4,45,,,320078,320078,1,1300028,,,,,,,,,,0
104079,Common Guard – Holes,105427,1300029,,,301,79,100,1,2200000000.0,9820800000000000.0,7.95669302934452e+25,2.26673591177743e+23,2,2,4,4,1,0.0,105079,109000,10000,4.97664e+25,1000,50,1000,0,79,310079,1.0,3,,4,45,,,320079,320079,1,1300029,,,,,,,,,,0
104080,Common Guard – Holes,105427,1300030,,,301,80,100,1,2600000000.0,1.16064e+16,1.67090553616235e+26,4.53347182355486e+23,2,2,4,4,1,0.0,105080,110000,10000,1.007616e+26,1000,50,1000,0,80,310080,1.0,3,,4,45,,,320080,320080,1,1300030,,,,,,,,,,0
104081,Common Guard – Holes,105427,1300021,,,301,81,100,1,3000000000.0,1.3392e+16,3.50890162594094e+26,9.06694364710972e+23,2,2,4,4,1,0.0,105081,111000,10000,2.039808e+26,1000,50,1000,0,81,310081,1.0,3,,4,50,,,320081,320081,1,1300021,,,,,,,,,,0
104082,Common Guard – Holes,105427,1300022,,,301,82,100,1,3500000000.0,1.5624e+16,7.36869341447597e+26,1.81338872942194e+24,2,2,4,4,1,0.0,105082,112000,10000,4.128768e+26,1000,50,1000,0,82,310082,1.0,3,,4,50,,,320082,320082,1,1300022,,,,,,,,,,0
104083,Common Guard – Holes,105427,1300023,,,301,83,100,1,4100000000.0,1.83024e+16,1.54742561703995e+27,3.62677745884389e+24,2,2,4,4,1,0.0,105083,113000,10000,8.35584e+26,1000,50,1000,0,83,310083,1.0,3,,4,50,,,320083,320083,1,1300023,,,,,,,,,,0
104084,Common Guard – Holes,105427,1300024,,,301,84,100,1,4800000000.0,2.14272e+16,3.2495937957839e+27,7.25355491768778e+24,2,2,4,4,1,0.0,105084,114000,10000,1.671168e+27,1000,50,1000,0,84,310084,1.0,3,,4,50,,,320084,320084,1,1300024,,,,,,,,,,0
104085,Common Guard – Holes,105427,1300025,,,301,85,100,1,5600000000.0,2.49984e+16,6.82414697114619e+27,1.45071098353756e+25,2,2,4,4,1,0.0,105085,115000,10000,3.342336e+27,1000,50,1000,0,85,310085,1.0,3,,4,50,,,320085,320085,1,1300025,,,,,,,,,,0
104086,Common Guard – Holes,105427,1300026,,,301,86,100,1,6600000000.0,2.94624e+16,1.4330708639407e+28,2.90142196707511e+25,2,2,4,4,1,0.0,105086,116000,10000,6.684672e+27,1000,50,1000,0,86,310086,1.0,3,,4,50,,,320086,320086,1,1300026,,,,,,,,,,0
104087,Common Guard – Holes,105427,1300027,,,301,87,100,1,7700000000.0,3.43728e+16,3.00944881427547e+28,5.80284393415022e+25,2,2,4,4,1,0.0,105087,117000,10000,1.3369344e+28,1000,50,1000,0,87,310087,1.0,3,,4,50,,,320087,320087,1,1300027,,,,,,,,,,0
104088,Common Guard – Holes,105427,1300028,,,301,88,100,1,9000000000.0,4.0176e+16,6.31984250997849e+28,1.16056878683004e+26,2,2,4,4,1,0.0,105088,118000,10000,2.6738688e+28,1000,50,1000,0,88,310088,1.0,3,,4,50,,,320088,320088,1,1300028,,,,,,,,,,0
104089,Common Guard – Holes,105427,1300029,,,301,89,100,1,10500000000.0,4.6872e+16,1.32716692709548e+29,2.32113757366009e+26,2,2,4,4,1,0.0,105089,119000,10000,5.3477376e+28,1000,50,1000,0,89,310089,1.0,3,,4,50,,,320089,320089,1,1300029,,,,,,,,,,0
104090,Common Guard – Holes,105427,1300030,,,301,90,100,1,12000000000.0,5.3568e+16,2.78705054690051e+29,4.64227514732018e+26,2,2,4,4,1,0.0,105090,120000,10000,1.06954752e+29,1000,50,1000,0,90,310090,1.0,3,,4,50,,,320090,320090,1,1300030,,,,,,,,,,0
104091,Common Guard – Holes,105427,1300021,,,301,91,100,1,14000000000.0,6.2496e+16,5.85280614849107e+29,9.28455029464035e+26,2,2,4,4,1,0.0,105091,121000,10000,2.13909504e+29,1000,50,1000,0,91,3031,1.0,3,,4,55,,,0,0,1,1300021,,,,,,,,,,0
104092,Common Guard – Holes,105427,1300022,,,301,92,100,1,16000000000.0,7.1424e+16,1.22908929118312e+30,1.85691005892807e+27,2,2,4,4,1,0.0,105092,122000,10000,4.27819008e+29,1000,50,1000,0,92,3032,1.0,3,,4,55,,,0,0,1,1300022,,,,,,,,,,0
104093,Common Guard – Holes,105427,1300023,,,301,93,100,1,19000000000.0,8.4816e+16,2.58108751148455e+30,3.71382011785614e+27,2,2,4,4,1,0.0,105093,123000,10000,8.55638016e+29,1000,50,1000,0,93,3033,1.0,3,,4,55,,,0,0,1,1300023,,,,,,,,,,0
104094,Common Guard – Holes,105427,1300024,,,301,94,100,1,22000000000.0,9.8208e+16,5.42028377411756e+30,7.42764023571228e+27,2,2,4,4,1,0.0,105094,124000,10000,1.711276032e+30,1000,50,1000,0,94,3011,1.0,3,,4,55,,,0,0,1,1300024,,,,,,,,,,0
104095,Common Guard – Holes,105427,1300025,,,301,95,100,1,26000000000.0,1.16064e+17,1.13825959256469e+31,1.48552804714246e+28,2,2,4,4,1,0.0,105095,125000,10000,3.422552064e+30,1000,50,1000,0,95,3012,1.0,3,,4,55,,,0,0,1,1300025,,,,,,,,,,0
104096,Common Guard – Holes,105427,1300026,,,301,96,100,1,30000000000.0,1.3392e+17,2.39034514438585e+31,2.97105609428491e+28,2,2,4,4,1,0.0,105096,126000,10000,6.845104128e+30,1000,50,1000,0,96,3013,1.0,3,,4,55,,,0,0,1,1300026,,,,,,,,,,0
104097,Common Guard – Holes,105427,1300027,,,301,97,100,1,35000000000.0,1.5624e+17,5.01972480321029e+31,5.94211218856983e+28,2,2,4,4,1,0.0,105097,127000,10000,1.3690208256e+31,1000,50,1000,0,97,3014,1.0,3,,4,55,,,0,0,1,1300027,,,,,,,,,,0
104098,Common Guard – Holes,105427,1300028,,,301,98,100,1,41000000000.0,1.83024e+17,1.05414220867416e+32,1.18842243771397e+29,2,2,4,4,1,0.0,105098,128000,10000,2.7380416512e+31,1000,50,1000,0,98,3015,1.0,3,,4,55,,,0,0,1,1300028,,,,,,,,,,0
104099,Common Guard – Holes,105427,1300029,,,301,99,100,1,48000000000.0,2.14272e+17,2.21369863821574e+32,2.37684487542793e+29,2,2,4,4,1,0.0,105099,129000,10000,5.4760833024e+31,1000,50,1000,0,99,3016,1.0,3,,4,55,,,0,0,1,1300029,,,,,,,,,,0
104100,Common Guard – Holes,105427,1300030,,,301,100,100,1,56000000000.0,2.49984e+17,4.64876714025305e+32,4.75368975085586e+29,2,2,4,4,1,0.0,105100,130000,10000,1.09521666048e+32,1000,50,1000,0,100,3017,1.0,3,,4,55,,,0,0,1,1300030,,,,,,,,,,0
105001,Common Guard – Evolution,105319,1200001,,,201,1,100,1,5.0,360000.0,1.0,1.0,2,3,8,9,0,0.0,1101,31000,10000,2900.0,1000,50,1000,0,1,2021,1.0,2,,5,1,,,0,0,1,1200001,,,,,,,,,,0
105002,Common Guard – Evolution,105319,1200002,,,201,2,100,1,10.0,720000.0,4.0,2.0,2,3,8,9,0,0.0,1102,32000,10000,2900.0,1000,50,1000,0,2,2022,1.0,2,,5,1,,,0,0,1,1200002,,,,,,,,,,0
105003,Common Guard – Evolution,105319,1200003,,,201,3,100,1,20.0,1440000.0,10.0,3.0,2,3,8,9,0,0.0,1103,33000,10000,2900.0,1000,50,1000,0,3,2023,1.0,2,,5,1,,,0,0,1,1200003,,,,,,,,,,0
105004,Common Guard – Evolution,105319,1200004,,,201,4,100,1,28.0,2016000.0,25.0,7.0,2,3,8,9,0,0.0,1104,34000,10000,2900.0,1000,50,1000,0,4,2024,1.0,2,,5,1,,,0,0,1,1200004,,,,,,,,,,0
105005,Common Guard – Evolution,105319,1200005,,,201,5,100,1,39.0,2808000.0,60.0,13.0,2,3,8,9,0,0.0,1105,35000,10000,28800.0,1000,50,1000,0,5,2011,1.0,2,,5,1,,,0,0,1,1200005,,,,,,,,,,0
105006,Common Guard – Evolution,105319,1200006,,,201,6,100,1,55.0,3960000.0,130.0,27.0,2,3,8,9,0,0.0,1106,36000,10000,57600.0,1000,50,1000,0,6,2012,1.0,2,,5,1,,,0,0,1,1200006,,,,,,,,,,0
105007,Common Guard – Evolution,105319,1200007,,,201,7,100,1,77.0,5544000.0,270.0,53.0,2,3,8,9,0,0.0,1107,37000,10000,115200.0,1000,50,1000,0,7,2031,1.0,2,,5,1,,,0,0,1,1200007,,,,,,,,,,0
105008,Common Guard – Evolution,105319,1200008,,,201,8,100,1,108.0,7776000.0,550.0,107.0,2,3,8,9,0,0.0,1108,38000,10000,230400.0,1000,50,1000,0,8,2032,1.0,2,,5,1,,,0,0,1,1200008,,,,,,,,,,0
105009,Common Guard – Evolution,105319,1200009,,,201,9,100,1,150.0,10800000.0,1200.0,213.0,2,3,8,9,0,0.0,1109,39000,10000,460800.0,1000,50,1000,0,9,2021,1.0,2,,5,1,,,0,0,1,1200009,,,,,,,,,,0
105010,Common Guard – Evolution,105319,1200010,,,201,10,100,1,210.0,15120000.0,2500.0,427.0,2,3,8,9,0,0.0,1110,40000,10000,921600.0,1000,50,1000,0,10,2022,1.0,2,,5,1,,,0,0,1,1200010,,,,,,,,,,0
105011,Common Guard – Evolution,105319,1200011,,,201,11,100,1,290.0,62640000.0,5625.0,854.0,2,3,8,9,0,0.0,110011,41000,10000,1843200.0,1000,50,1000,0,11,2023,1.0,2,,5,1,,,0,0,1,1200011,,,,,,,,,,0
105012,Common Guard – Evolution,105319,1200012,,,201,12,100,1,410.0,88560000.0,12656.0,1707.0,2,3,8,9,0,0.0,110012,42000,10000,3686400.0,1000,50,1000,0,12,2024,1.0,2,,5,1,,,0,0,1,1200012,,,,,,,,,,0
105013,Common Guard – Evolution,105319,1200013,,,201,13,100,1,570.0,164160000.0,28476.0,3414.0,2,3,8,9,0,0.0,110013,43000,10000,7372800.0,1000,50,1000,0,13,2011,1.0,2,,5,1,,,0,0,1,1200013,,,,,,,,,,0
105014,Common Guard – Evolution,105319,1200014,,,201,14,100,1,800.0,230400000.0,64071.0,6828.0,2,3,8,9,0,0.0,110014,44000,10000,14745600.0,1000,50,1000,0,14,2012,1.0,2,,5,1,,,0,0,1,1200014,,,,,,,,,,0
105015,Common Guard – Evolution,105319,1200015,,,201,15,100,1,1120.0,403200000.0,144160.0,13656.0,2,3,8,9,0,0.0,110015,45000,10000,29491200.0,1000,50,1000,0,15,2031,1.0,2,,5,1,,,0,0,1,1200015,,,,,,,,,,0
105016,Common Guard – Evolution,105319,1200016,,,201,16,100,1,1600.0,576000000.0,324360.0,27312.0,2,3,8,9,0,0.0,110016,46000,10000,58982400.0,1000,50,1000,0,16,2032,1.0,2,,5,1,,,0,0,1,1200016,,,,,,,,,,0
105017,Common Guard – Evolution,105319,1200017,,,201,17,100,1,2200.0,950400000.0,729810.0,54624.0,2,3,8,9,0,0.0,110017,47000,10000,117964800.0,1000,50,1000,0,17,2021,1.0,2,,5,1,,,0,0,1,1200017,,,,,,,,,,0
105018,Common Guard – Evolution,105319,1200018,,,201,18,100,1,3100.0,1339200000.0,1642073.0,109249.0,2,3,8,9,0,0.0,110018,48000,10000,235929600.0,1000,50,1000,0,18,2022,1.0,2,,5,1,,,0,0,1,1200018,,,,,,,,,,0
105019,Common Guard – Evolution,105319,1200019,,,201,19,100,1,4300.0,2167200000.0,3694664.0,218497.0,2,3,8,9,0,0.0,110019,49000,10000,471859200.0,1000,50,1000,0,19,2023,1.0,2,,5,1,,,0,0,1,1200019,,,,,,,,,,0
105020,Common Guard – Evolution,105319,1200020,,,201,20,100,1,6000.0,3024000000.0,7758794.0,436994.0,2,3,8,9,0,0.0,110020,50000,10000,943718400.0,1000,50,1000,0,20,2024,1.0,2,,5,1,,,0,0,1,1200020,,,,,,,,,,0
105021,Common Guard – Evolution,105319,1200021,,,201,21,100,1,8400.0,4838400000.0,16293467.0,873988.0,2,3,8,9,0,0.0,110021,51000,10000,1271808000.0,1000,50,1000,0,21,2011,1.0,2,,5,1,,,0,0,1,1200021,,,,,,,,,,0
105022,Common Guard – Evolution,105319,1200022,,,201,22,100,1,11800.0,6796800000.0,34216281.0,1747976.0,2,3,8,9,0,0.0,110022,52000,10000,2211840000.0,1000,50,1000,0,22,2012,1.0,2,,5,1,,,0,0,1,1200022,,,,,,,,,,0
105023,Common Guard – Evolution,105319,1200023,,,201,23,100,1,17000.0,11016000000.0,71854190.0,3495952.0,2,3,8,9,0,0.0,110023,53000,10000,3686400000.0,1000,50,1000,0,23,2031,1.0,2,,5,1,,,0,0,1,1200023,,,,,,,,,,0
105024,Common Guard – Evolution,105319,1200024,,,201,24,100,1,24000.0,15552000000.0,150893799.0,6991905.0,2,3,8,9,0,0.0,110024,54000,10000,6709248000.0,1000,50,1000,0,24,2032,1.0,2,,5,1,,,0,0,1,1200024,,,,,,,,,,0
105025,Common Guard – Evolution,105319,1200025,,,201,25,100,1,34000.0,24480000000.0,316876978.0,13983810.0,2,3,8,9,0,0.0,110025,55000,10000,14929920000.0,1000,50,1000,0,25,2021,1.0,2,,5,1,,,0,0,1,1200025,,,,,,,,,,0
105026,Common Guard – Evolution,105319,1200026,,,201,26,100,1,48000.0,34560000000.0,665441654.0,27967619.0,2,3,8,9,0,0.0,110026,56000,10000,25804800000.0,1000,50,1000,0,26,2022,1.0,2,,5,1,,,0,0,1,1200026,,,,,,,,,,0
105027,Common Guard – Evolution,105319,1200027,,,201,27,100,1,67000.0,53064000000.0,1397427473.0,55935238.0,2,3,8,9,0,0.0,110027,57000,10000,48107520000.0,1000,50,1000,0,27,2023,1.0,2,,5,1,,,0,0,1,1200027,,,,,,,,,,0
105028,Common Guard – Evolution,105319,1200028,,,201,28,100,1,94000.0,74448000000.0,2934597693.0,111870476.0,2,3,8,9,0,0.0,110028,58000,10000,88473600000.0,1000,50,1000,0,28,2024,1.0,2,,5,1,,,0,0,1,1200028,,,,,,,,,,0
105029,Common Guard – Evolution,105319,1200029,,,201,29,100,1,132000.0,114048000000.0,6162655155.0,223740953.0,2,3,8,9,0,0.0,110029,59000,10000,171417600000.0,1000,50,1000,0,29,2011,1.0,2,,5,1,,,0,0,1,1200029,,,,,,,,,,0
105030,Common Guard – Evolution,105319,1200030,,,201,30,100,1,180000.0,155520000000.0,12941575826.0,402653184.0,2,3,8,9,0,0.0,110030,60000,10000,294912000000.0,1000,50,1000,0,30,210030,1.0,2,,5,1,,,220030,220030,1,1200030,,,,,,,,,,0
