id,coin,wood,oil,energy,exp,gold,military,cab_res,csb_res,army_id,army_num,honor,kvk_tec_res,kvk_task_coin,kvk_tec_coin,type,item,num,quality,rate,is_removal,building,building_num,building_rate,resource,resource_num,resource_rate,hero,hero_num,hero_rate,newReward,union_box,must_items,exhibition,item_minimum_type,item_minimum
111943,,,,,,,,,,,,,,,,0,5900015,1280,,1,,,,,,,,,,,,,,,,
111944,,,,,,,,,,,,,,,,0,5900015,3280,,1,,,,,,,,,,,,,,,,
111945,,,,,,,,,,,,,,,,0,5900015,6480,,1,,,,,,,,,,,,,,,,
111951,,,,,,,,,,,,,,,,0,39200183,5,,1,,,,,,,,,,,,,,,,
111952,,,,,,,,,,,,,,,,0,39200183,5,,1,,,,,,,,,,,,,,,,
111953,,,,,,,,,,,,,,,,0,39200183,6,,1,,,,,,,,,,,,,,,,
111954,,,,,,,,,,,,,,,,0,39200183,7,,1,,,,,,,,,,,,,,,,
111955,,,,,,,,,,,,,,,,0,39200183,8,,1,,,,,,,,,,,,,,,,
111956,,,,,,,,,,,,,,,,0,39200183,9,,1,,,,,,,,,,,,,,,,
111957,,,,,,,,,,,,,,,,0,39200183,10,,1,,,,,,,,,,,,,,,,
1923533,,,,,,,,,,,,,,,,0,39200086|2400004|2560001|3300001,10|10|10|10,,1|1|1|1,,,,,,,,,,,,,,,,
1923534,,,,,,3240,,,,,,,,,,0,2300003|3610010|2560001,15|15|20,,1|1|1,,,,,,,,,,,,,,,,
1923535,,,,,,6480,,,,,,,,,,0,2300003|3610010|2560001,25|35|30,,1|1|1,,,,,,,,,,,,,,,,
1923536,,,,,,,,,,,,,,,,0,39200129|2400004|2560001|3300001,10|10|10|10,,1|1|1|1,,,,,,,,,,,,,,,,
1923537,,,,,,3240,,,,,,,,,,0,2300003|3610010|2560001,15|15|20,,1|1|1,,,,,,,,,,,,,,,,
1923538,,,,,,6480,,,,,,,,,,0,2300003|3610010|2560001,25|35|30,,1|1|1,,,,,,,,,,,,,,,,
2916371,,,,,,,,,,,,,,,,0,39400003,1,,1,,,,,,,,,,,,,,,,
10000020,,,,,,,,,,,,,,,,1,1000003|1000004|1000005|1000006|1000007|1000001|10000015,1|1|1|1|1|1|1,,1270|1500|4700|2000|500|10|20,,,,,,,,,,,,,,,,
112958,,,,,,,,,,,,,,,,0,10000012|20120206,1|1,,1|1,,,,,,,,,,,,,,,,
112959,,,,,,,,,,,,,,,,0,1000001|3300001,1|50,,1|1,,,,,,,,,,,,,,,,
112960,,,,,,,,,,,,,,,,0,10000015|1700181,2|1,,1|1,,,,,,,,,,,,,,,,
112961,,,,,,,,,,,,,,,,0,10000015|2300003,4|10,,1|1,,,,,,,,,,,,,,,,
112962,,,,,,,,,,,,,,,,0,10000015|5200002,5|50,,1|1,,,,,,,,,,,,,,,,
9016664,,,,,,,,,,,,,,,,0,,,,,,46931,1,1,,,,,,,,,,,,
9016660,,,,,,,,,,,,,,,,1,39200350|39200350|39200350|39200350|39200350|39200350|39200350|39200350|39200350,1|2|3|4|5|6|7|8|9,,40|50|60|70|80|70|60|50|40,,,,,,,,,,,,,,,,
9016661,,,,,,,,,,,,,,,,1,39200352|1700013|1000008|1800001|1900003,1|3|1|30|1,,1|12000|25000|25000|25000,,,,,,,,,,,,,,,,
9016666,,,,,,,,,,,,,,,,0,39200351,1,,1,,,,,,,,,,,,,,,,
9016667,,,,,,,,,,,,,,,,0,39200351,10,,1,,,,,,,,,,,,,,,,
9016668,,,,,,,,,,,,,,,,0,39200351,120,,1,,,,,,,,,,,,,,,,
9016662,,,,,,,,,,,,,,,,0,39200352,1,,1,,,,,,,,,,,,,,,,
9016663,,,,,,,,,,,,,,,,0,39200353,1,,1,,,,,,,,,,,,,,,,
9016669,,,,,,,,,,,,,,,,0,39200364,1,,1,,,,,,,,,,,,,,,,
9016670,,,,,,,,,,,,,,,,0,39200364,2,,1,,,,,,,,,,,,,,,,
9016671,,,,,,,,,,,,,,,,0,39200364,8,,1,,,,,,,,,,,,,,,,
9016672,,,,,,,,,,,,,,,,0,39200364,16,,1,,,,,,,,,,,,,,,,
9016673,,,,,,,,,,,,,,,,0,39200364,30,,1,,,,,,,,,,,,,,,,
9016665,,,,,,,,,,,,,,,,0,39200354|39200358|39200359,1|1|1,,1|1|1,,,,,,,,,,,,,,,,
9017731,,,,,,,,,,,,,,,,1,39200391|39200391|39200391|39200391|39200391|39200391|39200391|39200391|39200391,1|2|3|4|5|6|7|8|9,,40|50|60|70|80|70|60|50|40,,,,,,,,,,,,,,,,
9017732,,,,,,,,,,,,,,,,1,39200390|1700013|1000008|1800001|1900003,1|3|1|30|1,,1|12000|25000|25000|25000,,,,,,,,,,,,,,,,
9017733,,,,,,,,,,,,,,,,0,39200393,1,1,,,,,,,,,,,,,,,,,
9017734,,,,,,,,,,,,,,,,0,39200393,10,1,,,,,,,,,,,,,,,,,
9017735,,,,,,,,,,,,,,,,0,39200393,120,1,,,,,,,,,,,,,,,,,
9017736,,,,,,,,,,,,,,,,0,39200390,1,,1,,,,,,,,,,,,,,,,
9017737,,,,,,,,,,,,,,,,0,39200392,1,,1,,,,,,,,,,,,,,,,
9017738,,,,,,,,,,,,,,,,0,4200004,1,,1,,,,,,,,,,,,,,,,
9017739,,,,,,,,,,,,,,,,0,2540002,1,,1,,,,,,,,,,,,,,,,
9017740,,,,,,,,,,,,,,,,0,323001,40,,1,,,,,,,,,,,,,,,,
9017741,,,,,,,,,,,,,,,,0,1900003,1,,1,,,,,,,,,,,,,,,,
9017742,,,,,,,,,,,,,,,,0,1700011,2,,1,,,,,,,,,,,,,,,,
9017743,,,,,,,,,,,,,,,,0,500002,1,,1,,,,,,,,,,,,,,,,
9017744,,,,,,,,,,,,,,,,0,1800001,10,,1,,,,,,,,,,,,,,,,
9017745,,,,,,,,,,,,,,,,0,9017746,1,,1,,,,,,,,,,,,,,,,
9017746,,,,,,,,,,,,,,,,1,1700182|3300001|1000006|5200001|600001,1|3|1|1|1,,200|200|200|200|200,,,,,,,,,,,,,,,,
9017657,,,,,,,,,,,,,,,,0,3300001|2400004|2100001,2|2|2,,1|1|1,,,,,,,,,,,,,,,,
9017658,,,,,,,,,,,,,,,,0,3300001|2400004|2100001,2|2|2,,1|1|1,,,,,,,,,,,,,,,,
9017659,,,,,,,,,,,,,,,,0,3300001|2400004|2100001,3|3|3,,1|1|1,,,,,,,,,,,,,,,,
9017660,,,,,,,,,,,,,,,,0,3300001|2400004|2100002,4|4|1,,1|1|1,,,,,,,,,,,,,,,,
9017661,,,,,,,,,,,,,,,,0,3300001|2400004|2100002,5|5|1,,1|1|1,,,,,,,,,,,,,,,,
9017662,,,,,,50,,,,,,,,,,0,3300001|2400004|2100002,6|6|1,,1|1|1,,,,,,,,,,,,,,,,
9017663,,,,,,,,,,,,,,,,0,1700183,1,,1,,,,,,,,,,,,,,,,
1052,,,,,,,,,,,,,,,,0,,,,,,46976,1,1,,,,,,,,,,,,
1053,,,,,,,,,,,,,,,,0,,,,,,46991,1,1,,,,,,,,,,,,
1916341,,,,,,,,,,,,,,,,0,1700183,1,,1,,,,,,,,,,,,,,,,
1916342,,,,,,,,,,,,,,,,0,1700183,2,,1,,,,,,,,,,,,,,,,
1916343,,,,,,,,,,,,,,,,0,1700183,8,,1,,,,,,,,,,,,,,,,
1916344,,,,,,,,,,,,,,,,0,1700183,16,,1,,,,,,,,,,,,,,,,
1916345,,,,,,,,,,,,,,,,0,1700183,30,,1,,,,,,,,,,,,,,,,
1916346,,,,,,,,,,,,,,,,0,1700183,30,,1,,,,,,,,,,,,,,,,
113958,,,,,,300,,,,,,,,,,0,1800001,1000,,1,,,,,,,,,,,,,,,,
113959,,,,,,500,,,,,,,,,,0,2100002,10,,1,,,,,,,,,,,,,,,,
113960,,,,,,1000,,,,,,,,,,0,1700015,5,,1,,,,,,,,,,,,,,,,
113961,,,,,,2000,,,,,,,,,,0,2100005,10,,1,,,,,,,,,,,,,,,,
113962,,,,,,3000,,,,,,,,,,0,2300003,10,,1,,,,,,,,,,,,,,,,
8300013,,,,,,,,,,,,,,,,0,39200288|39200289|2200062|2300003|2560002|6710004|1600029|2540002,1|1|10|60|10|10|15|80,,1|1|1|1|1|1|1|1,,,,,,,,,,,,,,,,
7310201,,,,,,,,,,,,,,,,0,39200288|39200289|2300003|2521505|3300001,1|1|80|1|200,,1|1|1|1|1,,,,,,,,,,,,,,,,
7310202,,,,,,,,,,,,,,,,0,39200288|39200289|2300003|2521504|3300001,1|1|40|1|150,,1|1|1|1|1,,,,,,,,,,,,,,,,
7310203,,,,,,,,,,,,,,,,0,39200288|39200289|2300003|2521504|3300001,1|1|30|1|120,,1|1|1|1|1,,,,,,,,,,,,,,,,
7310204,,,,,,,,,,,,,,,,0,39200288|39200289|2300003|2521503|3300001,1|1|25|1|100,,1|1|1|1|1,,,,,,,,,,,,,,,,
7310205,,,,,,,,,,,,,,,,0,39200288|39200289|2300003|2521503|3300001,1|1|20|1|80,,1|1|1|1|1,,,,,,,,,,,,,,,,
7310206,,,,,,,,,,,,,,,,0,39200296|39200289|2300003|2521503|3300001,1|1|15|1|60,,1|1|1|1|1,,,,,,,,,,,,,,,,
7310207,,,,,,,,,,,,,,,,0,39200297|2300003|2521503|3300001,1|10|1|40,,1|1|1|1,,,,,,,,,,,,,,,,
7310211,,,,,,,,,,,,,,,,0,2200062|1600029|2540002|5200001,15|15|30|30,,1|1|1|1,,,,,,,,,,,,,,,,
7310212,,,,,,,,,,,,,,,,0,2200062|1600029|2540002|5200001,10|10|25|25,,1|1|1|1,,,,,,,,,,,,,,,,
7310115,,,,,,,,,,,,,,,,0,2200062|6710004|600001|500002,10|10|30|30,,1|1|1|1,,,,,,,,,,,,,,,,
7310116,,,,,,,,,,,,,,,,0,2200062|6710004|600001|500002,10|5|20|20,,1|1|1|1,,,,,,,,,,,,,,,,
6122001,,,,,,,,,,,,,,,,0,39200284,1,,1,,,,,,,,,,,,,,,,
6122002,,,,,,,,,,,,,,,,0,39200286,1,,1,,,,,,,,,,,,,,,,
6122003,,,,,,,,,,,,,,,,0,2200032,1,,1,,,,,,,,,,,,,,,,
6122004,,,,,,,,,,,,,,,,0,2200035,1,,1,,,,,,,,,,,,,,,,
6122005,,,,,,,,,,,,,,,,0,39200291,1,,1,,,,,,,,,,,,,,,,
6122006,,,,,,,,,,,,,,,,0,39200292,1,,1,,,,,,,,,,,,,,,,
6122007,,,,,,,,,,,,,,,,0,2300003,1,,1,,,,,,,,,,,,,,,,
6122008,,,,,,,,,,,,,,,,0,3610009,100,,1,,,,,,,,,,,,,,,,
6122009,,,,,,,,,,,,,,,,0,323001,100,,1,,,,,,,,,,,,,,,,
6122010,,,,,,,,,,,,,,,,0,1700015,1,,1,,,,,,,,,,,,,,,,
6122011,,,,,,,,,,,,,,,,0,1700013,1,,1,,,,,,,,,,,,,,,,
6122012,,,,,,,,,,,,,,,,0,600002,1,,1,,,,,,,,,,,,,,,,
6122013,,,,,,,,,,,,,,,,0,1700089,1,,1,,,,,,,,,,,,,,,,
6122014,,,,,,,,,,,,,,,,0,1700099,1,,1,,,,,,,,,,,,,,,,
6122015,,,,,,,,,,,,,,,,0,910006,1,,1,,,,,,,,,,,,,,,,
6122016,,,,,,,,,,,,,,,,0,920006,1,,1,,,,,,,,,,,,,,,,
6122017,,,,,,,,,,,,,,,,0,550003,1,,1,,,,,,,,,,,,,,,,
6122018,,,,,,,,,,,,,,,,0,1600029,1,,1,,,,,,,,,,,,,,,,
10000021,,,,,,,,,,,,,,,,0,1800001,3,,1,,,,,,,,,,,,,,,,
10000022,,,,,,,,,,,,,,,,0,1800001,5,,1,,,,,,,,,,,,,,,,
10000023,,,,,,,,,,,,,,,,0,1800001|3300001,10|1,,1|1,,,,,,,,,,,,,,,,
10000024,,,,,,,,,,,,,,,,0,1800001|3300001,15|2,,1|1,,,,,,,,,,,,,,,,
10000025,,,,,,,,,,,,,,,,0,1800001|3300001|1700011,20|3|1,,1|1|1,,,,,,,,,,,,,,,,
10000026,,,,,,,,,,,,,,,,0,1800001|3300001|1700011,30|4|2,,1|1|1,,,,,,,,,,,,,,,,
10000027,,,,,,,,,,,,,,,,0,1800001|3300001|1700011,40|5|3,,1|1|1,,,,,,,,,,,,,,,,
10000028,,,,,,,,,,,,,,,,0,2100001|600001,3|1,,1|1,,,,,,,,,,,,,,,,
10000029,,,,,,10,,,,,,,,,,0,1700011,3,,1,,,,,,,,,,,,,,,,
10000030,,,,,,,,,,,,,,,,0,2300001|1800001,10|50,,1|1,,,,,,,,,,,,,,,,
10000031,,,,,,,,,,,,,,,,0,1700011|1800001,3|100,,1|1,,,,,,,,,,,,,,,,
10000032,,,,,,,,,,,,,,,,0,2300002|1800001,10|100,,1|1,,,,,,,,,,,,,,,,
10000033,,,,,,,,,,,,,,,,0,2300002|1800001,20|100,,1|1,,,,,,,,,,,,,,,,
10000034,,,,,,,,,,,,,,,,0,2100002|2400003,3|5,,1|1,,,,,,,,,,,,,,,,
10000035,,,,,,,,,,,,,,,,0,2100002|2400003,5|10,,1|1,,,,,,,,,,,,,,,,
10000036,,,,,,,,,,,,,,,,0,2100002|2400003,10|15,,1|1,,,,,,,,,,,,,,,,
10000037,,,,,,,,,,,,,,,,0,2100002|2400003,20|30,,1|1,,,,,,,,,,,,,,,,
10000038,,,,,,,,,,,,,,,,0,2200001|2400003|1800001,10|10|100,,1|1|1,,,,,,,,,,,,,,,,
6022571,,,,,,,,,,,,,,,,1,2200066|2300002|2100002|500001|2100005|1800001|2100001|1700011|3300001|2400004,1|1|1|1|1|2|1|1|1|1,,60|60|20|40|5|120|120|90|90|120,,,,,,,,,,,,,,,,
6022572,,,,,,,,,,,,,,,,0,2200066,1,,1,,,,,,,,,,,,,,,,
6022573,,,,,,,,,,,,,,,,0,2300003|2100005|2560001|2611131,20|10|200|54,,1|1|1|1,,,,,,,,,,,,,,,,
6022574,,,,,,,,,,,,,,,,0,2300003|2100005|2560001|2611131,10|7|150|27,,1|1|1|1,,,,,,,,,,,,,,,,
6022575,,,,,,,,,,,,,,,,0,2300003|2100005|2560001|2611131,5|5|100|18,,1|1|1|1,,,,,,,,,,,,,,,,
6022576,,,,,,,,,,,,,,,,0,2100005|2560001|2611131|1700015,3|80|9|20,,1|1|1|1,,,,,,,,,,,,,,,,
6022577,,,,,,,,,,,,,,,,0,2100005|2560001|2611131|1700015,2|60|6|10,,1|1|1|1,,,,,,,,,,,,,,,,
6022578,,,,,,,,,,,,,,,,0,2100005|2560001|2611131|1700015,1|30|3|5,,1|1|1|1,,,,,,,,,,,,,,,,
1700193,,,,,,,,,,,,,,,,,,,,,,47020,1,1,,,,,,,,,,,,
1700184,,,,,,,,,,,,,,,,,,,,,,47021,1,1,,,,,,,,,,,,
1700185,,,,,,,,,,,,,,,,,,,,,,47022,1,1,,,,,,,,,,,,
1700186,,,,,,,,,,,,,,,,,,,,,,47023,1,1,,,,,,,,,,,,
1700187,,,,,,,,,,,,,,,,,,,,,,47024,1,1,,,,,,,,,,,,
1700188,,,,,,,,,,,,,,,,,,,,,,47025,1,1,,,,,,,,,,,,
1700189,,,,,,,,,,,,,,,,,,,,,,47026,1,1,,,,,,,,,,,,
1700190,,,,,,,,,,,,,,,,,,,,,,47027,1,1,,,,,,,,,,,,
1700191,,,,,,,,,,,,,,,,,,,,,,47028,1,1,,,,,,,,,,,,
1700192,,,,,,,,,,,,,,,,,,,,,,47029,1,1,,,,,,,,,,,,
6021341,,,,,,,,,,,,,,,,1,14101178|1700013|2540002|2611131|1700032|1000006|2611131|3300001|2560001|14101179,1|1|1|5|1|1|2|5|1|1,,1|600|1000|150|600|1000|400|1000|250|1,,,,,,,,,,,,,,,,
6021342,,,,,,,,,,,,,,,,0,14101187,50,,1,,,,,,,,,,,,,,,,
6021343,,,,,,,,,,,,,,,,0,14101187,50,,1,,,,,,,,,,,,,,,,
6021344,,,,,,,,,,,,,,,,0,14101189,50,,1,,,,,,,,,,,,,,,,
6021345,,,,,,,,,,,,,,,,0,14101189,50,,1,,,,,,,,,,,,,,,,
914517,,,,,,,,,,,,,,,,0,1700184,1,,1,,,,,,,,,,,,,,,,
914518,,,,,,,,,,,,,,,,0,1700186|1700192,1|1,,1|1,,,,,,,,,,,,,,,,
914519,,,,,,,,,,,,,,,,0,1700187|1700189|1700190,1|1|1,,1|1|1,,,,,,,,,,,,,,,,
914520,,,,,,,,,,,,,,,,0,1700193|1700185|1700188|1700191,1|1|1|1,,1|1|1|1,,,,,,,,,,,,,,,,
10000123,,,,,,,,,,,,,,,,1,2300003|2300003|2300003|2300003|2300003,1|2|3|5|10,,4000|3000|1500|1000|500,,,,,,,,,,,,,,,,
10000124,,,,,,,,,,,,,,,,1,2300003|2300003|2300003|2300003,5|7|10|20,,3000|4800|2000|200,,,,,,,,,,,,,,,,
10000125,,,,,,,,,,,,,,,,1,2300003|2300003|2300003|2300003|2300003,5|10|15|20|30,,3800|4000|1500|500|200,,,,,,,,,,,,,,,,
9202175,,,,,,,,,,,,,,,,0,2300003|10000123,8|1,,1|1,,,,,,,,,,,,,,,,
9202176,,,,,,,,,,,,,,,,0,2300003|10000024,20|1,,1|1,,,,,,,,,,,,,,,,
9202177,,,,,,,,,,,,,,,,0,2300003|10000025,40|1,,1|1,,,,,,,,,,,,,,,,
916317,,,,,,,,,,,,,,,,0,20210105,1,,1,,,,,,,,,,,,,,,,
916318,,,,,,1000,,,,,,,,,,0,20210105,5,,1,,,,,,,,,,,,,,,,
9202163,,,,,,,,,,,,,,,,0,1800001|10000028,98|19,,1|1,,,,,,,,,,,,,,,,
9202164,,,,,,,,,,,,,,,,0,1800001|10000028,190|29,,1|1,,,,,,,,,,,,,,,,
9202165,,,,,,,,,,,,,,,,0,1800001|10000028,430|65,,1|1,,,,,,,,,,,,,,,,
9202166,,,,,,,,,,,,,,,,0,1800001|10000028,770|115,,1|1,,,,,,,,,,,,,,,,
9202167,,,,,,,,,,,,,,,,0,1800001|10000028,1440|216,,1|1,,,,,,,,,,,,,,,,
9202168,,,,,,,,,,,,,,,,0,1800001|10000028,2160|324,,1|1,,,,,,,,,,,,,,,,
9202169,,,,,,,,,,,,,,,,0,1800001|10000028,3840|576,,1|1,,,,,,,,,,,,,,,,
9202170,,,,,,,,,,,,,,,,0,910005|920005|10000026|10000027,20|20|30|30,,1|1|1|1,,,,,,,,,,,,,,,,
9202171,,,,,,,,,,,,,,,,0,910005|920005|10000026|10000027,32|32|48|48,,1|1|1|1,,,,,,,,,,,,,,,,
9202172,,,,,,,,,,,,,,,,0,910005|920005|10000026|10000027,60|60|90|90,,1|1|1|1,,,,,,,,,,,,,,,,
9202173,,,,,,,,,,,,,,,,0,910005|920005|10000026|10000027,140|140|210|210,,1|1|1|1,,,,,,,,,,,,,,,,
9202174,,,,,,,,,,,,,,,,0,910005|920005|10000026|10000027,260|260|390|390,,1|1|1|1,,,,,,,,,,,,,,,,
10000126,,,,,,,,,,,,,,,,1,920005|920005|920005|920005|920005|920005,1|3|10|20|30|100,,1000|4000|3000|1000|900|100,,,,,,,,,,,,,,,,
10000127,,,,,,,,,,,,,,,,1,910005|910005|910005|910005|910005|910005,1|3|10|20|30|100,,1000|4000|3000|1000|900|100,,,,,,,,,,,,,,,,
10000128,,,,,,,,,,,,,,,,1,1800001|1800001|1800001|1800001|1800001|1800001,1|3|10|20|30|100,,1000|4000|3000|1000|900|100,,,,,,,,,,,,,,,,
9111011,,,,,,,,,,,,,,,,0,3300001,10,,1,,,,,,,,,,,,,,,,
9111012,,,,,,,,,,,,,,,,0,2560001|3300001,10|10,,1|1,,,,,,,,,,,,,,,,
9111013,,,,,,,,,,,,,,,,0,1700013|3300001,10|20,,1|1,,,,,,,,,,,,,,,,
9111014,,,,,,,,,,,,,,,,0,2100002|3300001,10|20,,1|1,,,,,,,,,,,,,,,,
9111015,,,,,,,,,,,,,,,,0,2300003|3300001,5|20,,1|1,,,,,,,,,,,,,,,,
916374,,,,,,,,,,,,,,,,0,916375|3300001,1|50,,1|1,,,,,,,,,,,,,,,,
916375,,,,,,,,,,,,,,,,-3,2605005|2604905|2504905|2505205|2605905|2505405|2606105,1|1|1|1|1|1|1,,1|1|1|1|1|1|1,,,,,,,,,,,,,,,,
9202178,,,,,,640,,,,,,,,,,0,20210105,1,,1,,,,,,,,,,,,,,,,
102031,,,,,,,,,,,,,,,,0,3900025,1,,1,,,,,,,,,,,,,,,,
102032,,,,,,,,,,,,,,,,0,3900025,10,,1,,,,,,,,,,,,,,,,
102033,,,,,,,,,,,,,,,,0,3900025,120,,1,,,,,,,,,,,,,,,,
102034,,,,,,,,,,,,,,,,0,2200026|2400004|2540002,10|10|5,,1|1|1,,,,,,,,,,,,,,,,
102035,,,,,,,,,,,,,,,,0,2200026|2400004|2540002,25|20|10,,1|1|1,,,,,,,,,,,,,,,,
102036,,,,,,,,,,,,,,,,0,2200026|2400004|2540002,45|30|20,,1|1|1,,,,,,,,,,,,,,,,
102037,,,,,,60,,,,,,,,,,0,2604801,1,,1,,,,,,,,,,,,,,,,
102038,,,,,,150,,,,,,,,,,0,2604801,2,,1,,,,,,,,,,,,,,,,
102039,,,,,,640,,,,,,,,,,0,2604801,8,,1,,,,,,,,,,,,,,,,
102040,,,,,,1640,,,,,,,,,,0,2604801,20,,1,,,,,,,,,,,,,,,,
102041,,,,,,3240,,,,,,,,,,0,2604801,38,,1,,,,,,,,,,,,,,,,
9005907,,,,,,,,,,,,,,,,0,14101041,1,,1,,,,,,,,,,,,,,,,
9005908,,,,,,,,,,,,,,,,0,14101042,1,,1,,,,,,,,,,,,,,,,
9005909,,,,,,,,,,,,,,,,0,14101043,1,,1,,,,,,,,,,,,,,,,
9005910,,,,,,,,,,,,,,,,0,14101044,1,,1,,,,,,,,,,,,,,,,
9005911,,,,,,,,,,,,,,,,0,3900027,1,,1,,,,,,,,,,,,,,,,
9005912,,,,,,,,,,,,,,,,0,1700044,1,,1,,,,,,,,,,,,,,,,
9005913,,,,,,,,,,,,,,,,0,2200026,1,,1,,,,,,,,,,,,,,,,
9005914,,,,,,,,,,,,,,,,0,14101193,1,,1,,,,,,,,,,,,,,,,
9202179,,,,,,,,,,,,,,,,0,1700412|10000029,5|1,,1|1,,,,,,,,,,,,,,,,
9202180,,,,,,,,,,,,,,,,0,1700412|10000029,10|2,,1|1,,,,,,,,,,,,,,,,
9202181,,,,,,,,,,,,,,,,0,1700413|10000029,5|2,,1|1,,,,,,,,,,,,,,,,
9202182,,,,,,,,,,,,,,,,0,1700413|10000029,10|2,,1|1,,,,,,,,,,,,,,,,
9202183,,,,,,,,,,,,,,,,0,1700413|10000029,20|3,,1|1,,,,,,,,,,,,,,,,
9202184,,,,,,,,,,,,,,,,0,1700413|10000029,20|3,,1|1,,,,,,,,,,,,,,,,
9202185,,,,,,,,,,,,,,,,0,1700413|10000029,20|3,,1|1,,,,,,,,,,,,,,,,
10000129,,,,,,,,,,,,,,,,1,1700411|1700411|1700411|1700411|1700411|1700411,5|10|15|20|30|100,,3300|3600|1500|1000|500|100,,,,,,,,,,,,,,,,
19302160,,,,,,300,,,,,,,,,,0,2200028|2605001|2400004,20|1|30,,,,,,,,,,,,,,,,,,
19302161,,,,,,300,,,,,,,,,,0,2200005|2503901|2400004,20|1|30,,,,,,,,,,,,,,,,,,
19302162,,,,,,300,,,,,,,,,,0,2200006|2504001|2400004,20|1|30,,,,,,,,,,,,,,,,,,
19302163,,,,,,300,,,,,,,,,,0,2200010|2504101|2400004,20|1|30,,,,,,,,,,,,,,,,,,
19302164,,,,,,300,,,,,,,,,,0,2200011|2504201|2400004,20|1|30,,,,,,,,,,,,,,,,,,
19302165,,,,,,300,,,,,,,,,,0,2200012|2504301|2400004,20|1|30,,,,,,,,,,,,,,,,,,
19302166,,,,,,300,,,,,,,,,,0,2200016|2504501|2400004,20|1|30,,,,,,,,,,,,,,,,,,
19302167,,,,,,300,,,,,,,,,,0,2200017|2504601|2400004,20|1|30,,,,,,,,,,,,,,,,,,
19302168,,,,,,300,,,,,,,,,,0,2200018|2504701|2400004,20|1|30,,,,,,,,,,,,,,,,,,
19302169,,,,,,300,,,,,,,,,,0,2200020|2504401|2400004,20|1|30,,,,,,,,,,,,,,,,,,
19302170,,,,,,300,,,,,,,,,,0,2200021|2504901|2400004,20|1|30,,,,,,,,,,,,,,,,,,
19302171,,,,,,300,,,,,,,,,,0,2200022|2504801|2400004,20|1|30,,,,,,,,,,,,,,,,,,
19302172,,,,,,300,,,,,,,,,,0,2200023|2505001|2400004,20|1|30,,,,,,,,,,,,,,,,,,
19302173,,,,,,300,,,,,,,,,,0,2200025|2505101|2400004,20|1|30,,,,,,,,,,,,,,,,,,
19302174,,,,,,300,,,,,,,,,,0,2200027|2604901|2400004,20|1|30,,,,,,,,,,,,,,,,,,
19302175,,,,,,300,,,,,,,,,,0,2200030|2605301|2400004,20|1|30,,,,,,,,,,,,,,,,,,
19302176,,,,,,300,,,,,,,,,,0,2200035|2505401|2400004,20|1|30,,,,,,,,,,,,,,,,,,
19302177,,,,,,300,,,,,,,,,,0,2200032|2505201|2400004,20|1|30,,,,,,,,,,,,,,,,,,
19302178,,,,,,300,,,,,,,,,,0,2200036|2505501|2400004,20|1|30,,,,,,,,,,,,,,,,,,
19302179,,,,,,300,,,,,,,,,,0,2200040|2605701|2400004,20|1|30,,,,,,,,,,,,,,,,,,
19302180,,,,,,300,,,,,,,,,,0,2200041|2605801|2400004,20|1|30,,,,,,,,,,,,,,,,,,
1054,,,,,,,,,,,,,,,,0,,,,,,47030,1,1,,,,,,,,,,,,
1055,,,,,,,,,,,,,,,,0,,,,,,47045,1,1,,,,,,,,,,,,
6121024,,,,,,,,,,,,,,,,0,1700194,1,,1,,,,,,,,,,,,,,,,
6121025,,,,,,,,,,,,,,,,0,39200291,1,,1,,,,,,,,,,,,,,,,
6121026,,,,,,,,,,,,,,,,0,39200292,1,,1,,,,,,,,,,,,,,,,
6121027,,,,,,,,,,,,,,,,0,2200049,10,,1,,,,,,,,,,,,,,,,
6121028,,,,,,,,,,,,,,,,0,2607101,10,,1,,,,,,,,,,,,,,,,
6121029,,,,,,,,,,,,,,,,0,12905001,1,,1,,,,,,,,,,,,,,,,
6121030,,,,,,,,,,,,,,,,0,39200133,1,,1,,,,,,,,,,,,,,,,
6121031,,,,,,,,,,,,,,,,0,39200134,1,,1,,,,,,,,,,,,,,,,
6121032,,,,,,,,,,,,,,,,0,1700058,1,,1,,,,,,,,,,,,,,,,
6121033,,,,,,,,,,,,,,,,0,2200053,10,,1,,,,,,,,,,,,,,,,
6121034,,,,,,,,,,,,,,,,0,2608101,10,,1,,,,,,,,,,,,,,,,
6121035,,,,,,,,,,,,,,,,0,1700183,1,,1,,,,,,,,,,,,,,,,
6121036,,,,,,,,,,,,,,,,0,2200059,10,,1,,,,,,,,,,,,,,,,
6121037,,,,,,,,,,,,,,,,0,2611101,1,,1,,,,,,,,,,,,,,,,
6121038,,,,,,,,,,,,,,,,0,940001,1,,1,,,,,,,,,,,,,,,,
6121039,,,,,,,,,,,,,,,,0,39200390,1,,1,,,,,,,,,,,,,,,,
6121040,,,,,,,,,,,,,,,,0,39200392,1,,1,,,,,,,,,,,,,,,,
6121041,,,,,,,,,,,,,,,,0,1701200,1,,1,,,,,,,,,,,,,,,,
6121042,,,,,,,,,,,,,,,,0,2200061,10,,1,,,,,,,,,,,,,,,,
6121043,,,,,,,,,,,,,,,,0,2611111,1,,1,,,,,,,,,,,,,,,,
6121044,,,,,,,,,,,,,,,,0,1700098,1,,1,,,,,,,,,,,,,,,,
6121045,,,,,,,,,,,,,,,,0,2800001,1,,1,,,,,,,,,,,,,,,,
